Script#55

*	BG	InCamp
*	BGM	BGM_Sad

blank	-	<color=yellow>제국력 518년 3월 10일, 자바 연방 공화국, 연방군 제2방어선 의용대 임시 숙소</color>
luvericha	-	……어려워요, 이건.
blank	-	땀을 흘리며 침대에 누워 있는 레이나 핀토스를 등지고 서서, 한숨을 내쉬며 고개를 내저었다.
luvericha	-	밖에서 공격한 상처는 죽지만 않으면 어떻게든 해보겠지만, 안에서 망가진 건…….
blank	-	거짓말은 아니었지만, 마음 속에서는 혼란이 소용돌이치고 있었다.
blank	-	오빠를 죽게 만든 레이나 핀토스가 그런 꼴이 되어서 질 나쁜 즐거움을 느끼고 있나?
blank	-	아니면, 오빠의 뜻을 따를 수 없다는 처절한 무력감이 날카로운 검끝처럼 파고들고 있나?
luvericha	-	(내 마음이지만 잘 모르겠어.)
eren	-	신성력으로도 안 되는 건데 당연하지.
lenien	-	후우, 술사의 한계에 가까운 주문을 억지로 급하게 쓰면 위험하다는 건 마법에 입문할 때부터 배우는 것이니 모를 리는 없었을 텐데.
json	-	젠장, 대체 왜……!
curi	-	하지만 그 주문이 아니었다면 그쪽이 산산조각났을 걸요.
eugene	-	아니, 내가 어떻게든 해보려고 했지만 말이지.
lucius	-	수 아저씨가요?
eugene	-	아아, 뭐 그런 거지.
blank	-	아저씨는 핀토스 쪽을 곁눈질하며 말을 아꼈다.
luvericha	-(레이나 핀토스, 당신도…… 누군가에게는 따뜻한 심장이 있는 사람일까?)
blank	-	마법에 대한 자신의 성취를 위해서라면 무슨 짓이든 할 수 있는 냉혈한, 사람의 마음을 가지고 장난치는 사기꾼, 거짓으로 점철된 위선자. 그렇게만 생각했다.
blank	-	하지만, 지금의 자기희생은 너무나도 크다. 자칫하면 목숨이 위험할 수도 있었다. 계산적인 인간이라면 결코 할 수 없는 일.
eren	-	어쨌거나 저 상태로는 못 싸우겠지. 전력에 있어서 꽤 큰 손실이군.
eren	-	차라리 그 자리에서 네가 죽는 게 나았을 텐데 말이야. 어차피 함정에 빠진 것도 네가 자초한 일이잖아?
json	-	…….
blank	-	그는 허탈한 표정만 지은 채 아무 대꾸도 하지 않았다.
triana	-	아뇨, 제 탓이에요. 쓸데없이 제가 끼어들지만 않았어도……
blank	-	어제의 소용돌이처럼, 공간의 분위기는 어두운 나선을 그리며 끝없이 아래로 좁아지고 있었다.
curi	-	아! 어쩌면 고칠 수 있을지도 몰라요.
luvericha	-	그, 그래?
blank	-	마음이 편하지 않았다. 레이나 핀토스에게 잘못이 없다면, 오빠의 죽음은, 그리고 이 고통은, 대체 어디로 가야 하지?
curi	-	에테르 정제법은 촉매를 활용한 거라고 했죠? 그렇다면 대부분 연금술에서 쓰이는 방법을 응용했을 거예요.
curi	-	주문의 강도와 속도를 높였다면 높은 농도의 에테르를 저장해뒀을 거고.
luvericha	-	(아아, 나는…….)
curi	-		무에서 유를 창조하지 않는 한, 당연히 거기에 저장할 에테르를 어디선가 추출해낼 방법도 존재해야겠죠.
kashasty	-	아, 그렇다면……!
curi	-	사람의 마력도 추출할 수 있다면, 안에서 엉켜버린 흐름도 제거할 수 있을지 모르죠.
curi	-	어디까지나 가설이지만…… 달리 방법이 없다면 시도해볼 가치는 있다고 생각해요.
eren	-	오, 흥미로운 방법인데. 그럼 준비 작업에 뭐가 필요하지?
curi	-	문제의 촉매. 완성된 물건이 눈앞에 있으면 분석해서 재현하는 건 비교적 쉬우니까.
karldrich	-	하지만 그걸 어디서 구해?
curi	-	으음…… 실물이 어렵다면 한 다리 건너서 에테르를 저장한 결과물, 그러니까 과충전된 수정이라도 있으면 좋겠지. 관련성이 떨어지는 만큼 성공할 가능성은 더 낮지만.
json	-	실제로 주문을 쓰려면 어딘가 가까운 곳에 보관해두고 있겠군.
lucius	-	어제 연방군 쪽에서 포로들로부터 창고를 포함한 대략적인 내부 배치는 알아냈지.
kashasty	-	창고라면 수정도 그쪽에 있을 가능성이 크겠군요.
lucius	-	사실상 신무기인 만큼 연방군 지휘부도 그쪽에 관심을 기울이고 있을 겁니다.
lucius	-	다음 작전이 성공적으로 끝난다면, 확보한 물자의 일부는 넘겨달라고 요구해볼 수 있겠죠.
eren	-	뭘 그렇게 번거롭게 해? 어차피 싸움터는 난장판일 텐데, 그 틈에 몇 개 챙겨오면 그만이지.
lucius	-	……아무리 전시라도 약탈을 할 생각은 없습니다만, 그건 각자의 판단에 맡기도록 하죠.

*	Battle	281
