Script#53
*	BG	InCamp
*	BGM	BGM_Normal
blank	-	<color=yellow>제국력 518년 3월 9일, 자바 연방 공화국, 연방군 제2방어선 지휘부</color>
yeong	-	전황은 어떻습니까?
blank	-	전선에 도착한 직후, 막사에서는 군부의 참모들을 데리고 긴급 작전 회의가 벌어졌다.
commander	-	적군의 막강한 마법 폭격에 우리는 속수무책으로 후퇴를 거듭하고 있소.
luvericha	-	마법 폭격이라면……?
commander	-	놈들이 우리보다 마법 지식이 앞선다고는 하지만, 주문의 강도와 빈도가 상식적으로 말이 되지 않는 수준이오.
commander	-	휘하의 마도병들도 이해하기 어렵다는 반응뿐이었소.
lenien	-	나름대로 막아 봤지만 아무래도 '그게' 결국 완성돼버렸나 보군요.
yeong	-	(그럴 줄 알았지.)
*	FO
*	BG	Library
*	BGM	BGM_Urgent
*	Gray
*	FI
flamel	-	큭, 인류의 삶을 바꿀 발견이 이렇게……!
eren	-	걱정 말라고. 네가 죽어도 세상은 계속, 영원히 발전하니까.
luvericha	-	멈춰요!
kashasty	-	네?
luvericha	-	이미 결과물은 확보했잖아요? 이들은 자기 역할에 충실했을 뿐인데 그렇게까지 할 필요는, 없잖아요.
yeong	-	핵심은 이들의 머릿속에 여전히 남아있을 겁니다.
eren	-	자료가 사라져도, 몇 번의 시행착오를 거쳐 복원하는 건 시간 문제지. 확실하게 지연시키려면 관계자들을 하나라도 더 없애버려야 해.
blank	-	마치 벌레를 죽이는 것보다 간단한 것처럼 태연하게 말하고 있었다.
lenien	-	음, 아무래도 죽여서 입막음을 하는 방식은 저도 내키지 않는군요.
*	FO
*	BG	InCamp
*	BGM	BGM_Normal
*	Colorful
*	FI
yeong	-	(그때 그 자를 해치웠어야 했는데.^그러면 적어도 벌써 완성되진 않았을 거 아닌가?)
yeong	-	(……뭐, 상관없나. 이걸로 내 판단력에 대한 평가는 보다 높아졌을 테니까.)
blank	-	덕분에 존재 가치를 입증했으니 한동안은 안심할 수 있을 것이다.
reina	-	유니티 제국에서는 촉매를 이용해 지금까지와 차원이 다른 에테르 정제법을 개발하고 있었어요.
eren	-	한 번 쳐들어가서 휘저어놓긴 했지만, 그새 완성했나 보군. 정황상 그 외에 다른 가능성은 생각하기 힘들지.
commander	-	……그 사이 발전한 건 우리뿐만이 아니라는 건가.
commander	-	하지만 그대로 당해 줄 수는 없소. 놈들은 연전연승에 방심하고 있을 테니, 이 틈에 상황을 반전시키세.
json	-	생각해 둔 방안이 있습니까?
commander	-	여러분은 적의 시선을 끌어주시오. 연방군의 본대가 적의 창고를 찾아 신무기를 파괴 또는 탈취할 것이오.
blank	-	그 말에 몇 사람의 표정에 동요가 스쳐지나간다.
lenien	-	뭐라고요?
json	-	하지만 그렇게 되면 이쪽이……
blank	-	상대의 요구를 직설적으로 표현하면, 전과는 자기들이 챙길 테니 당신들은 위험이나 뒤집어쓰라는 말이다.
yeong	-	(흥, 썩은 군부정권의 끄나풀다워.)
blank	-	하지만 어디까지나 본대와 주도권은 저쪽에 있고 우리는 소수의 별동대. 받아들이는 시늉은 해야 한다.
yeong	-	양동작전이라는 말씀이군요. 좋습니다. 비교적 실전에서 자주 쓰이는 전술이죠.
lucius	-	대의를 위해서라면 그렇게 해야겠죠.
yeong	-	전과를 올리려는 생각을 버리고, 적의 방비가 약해 보이는 쪽을 공격하되 포위당하지 않도록 빠르게 이동하며 싸우면 될 겁니다.
blank	-	가만히 상황을 정리하고 계책을 짜낸다. 이 상황에서의 대응 중에는 정석이다.
commander	-	양해해주니 고맙소. 그대들의 신의가 승리를 불러올 것이오.
yeong	-	(당신 생각대로는 안 될 걸. 시선 끌기 정도가 아니라 제대로 해결해 주지.)
*	Battle	271
