Script#43

*	BG	Grassland
*	BGM	BGM_Fun

blank	-	<color=yellow>제국력 518년 3월 2일, 자바 연방 공화국, 중부 대평원</color>
blank	-	자바 연방 공화국의 수도, 카르타까지 닿는 열차 안에서는 때 아닌 두뇌싸움이 벌어지고 있었다.
reina	-	흐으음…….
blank	-	살짝 찡그린 얼굴로 한참을 생각하던 레이나 핀토스는 두 손가락으로 가장 작은 인형을 집어서 앞에 있는 칸으로 옮겼다.
blank	-	일종의 모의 전쟁이다. 병종마다 움직이는 규칙이 다르고, 그 규칙을 따라서 상대의 지휘관을 잡으면 이긴다는 간단한 시간 때우기.
blank	-	예전에 연방군에서 각 장병의 전술적 사고 능력 향상을 위해 보급한 놀이라고 한다. 지금은 그것과 상관없이 민간에서도 곧잘 하지만.
lenien	-	(별로 관심은 없었지만, 장려책이랍시고 대회 같은 걸 열어서 덕분에 소소하게 이것저것 얻어내곤 했지.)
blank	-	그리고, 이걸로 누군가에게 진 적은 여태껏 손에 꼽힐 정도였다.
curi	-	앗.
blank	-	옆에서 지켜보던 꼬마가 짧게 놀라움을 흘린다. 눈치챘다니 제법인걸.
blank	-	방금 움직임으로 치명적인 빈틈이 생겼다. 앞쪽에 배치되어 있던 소총병을 대각선으로 두 칸 옮겨서 사선을 확보.
reina	-	……이런, 끝났네요.
blank	-	외통수에 몰렸다는 걸 깨달은 듯하다.
reina	-	으, 몇 개 빼주고 하는데도 지다니.
blank	-	핀토스 씨는 올려놓은 인형들을 치우고 판을 접으며 그렇게 중얼거렸다.
lenien	-	처음 배워서 그 정도면 대단하다고 생각하는데요.
blank	-	심심하다길래 가르쳐주긴 했지만, 사실 이런 게 무슨 의미가 있는지, 무슨 재미로 하는지는 잘 모른다.
blank	-	어찌 되었든, 이 정도 어울려 줬으면 더 이상 귀찮게 굴지는 않을 것이다.

*	FO
*	BG	City_Night
*	BGM	BGM_Normal
*	FI

blank	-	저녁이 되자 열차는 정비를 위해 소도시에 있는 작은 역에서 멈추고, 다행히 근처의 여관에는 빈 방이 있었다.
lenien	-	(……결국 돌아와 버렸나.)
blank	-	단지 자유롭게 진리를 탐구하고자 하는 마음에 고생 끝에 대륙 반대편까지 넘어갔지만, 그곳도 자유로운 땅과는 거리가 멀었다.
blank	-	그렇다면 이제 어디로 가야 하는가.
blank	-	용사인지 뭔지를 해서 설령 제국이든 황제든 날려버린다 한들, 그 자리를 채우는 것은 이름만 다른 '억압'이 아닐까?
eren	-	어이.
blank	-	문득 등 뒤에서 부르는 소리에 뒤를 돌아봤다.
eren	-	한 판 해볼래?
blank	-	손에는 아까 쓰던 놀이판이 들려 있었다.

*	FO
*	BG	InCamp
*	FI

lenien	-	(……만만치 않은데?)
blank	-	기초는 스스로 익혔다. 규칙과 상관없는 데서 고집을 부리고도 이길 수 있는 상대는 아니었다.
lenien	-	어쩔 수 없네.
blank	-	졸병을 적진 깊은 곳까지 밀어넣어서 상대의 기사 앞을 막아섰다.
blank	-	기사는 자기 편에게 막혀서 후퇴할 수 없으니 꼼짝없이 포위되어 잡힌 형국이다.
lenien	-	(이 병사들은, 왜 내가 원하는 대로만 움직이지?)
blank	-	들어가면 자기는 죽는다. 그 대가로 상대의 기사를 사로잡을 수 있지만, 그건 졸병이 죽은 다음의 일이다.
blank	-	그렇다면, 무엇을 위해서 희생하는 거야?
eren	-	칫, 이거 보기보다 복잡하구만.
blank	-	기사는 눈앞의 졸병을 처리하지만, 그 대가로 전열을 벗어나는 바람에 마법사의 공격에 쓰러졌다.
lenien	-	……아.
blank	-	기사 인형을 판에서 들어내다가 떨어뜨렸지만, 다행히 판이 흐트러지지는 않았다.

*	FO
*	FI

blank	-	조용히 제 몸을 태우며 시간의 흐름을 헤아리던 초의 길이가 제법 짧아졌다.
eren	-	……그만해야겠지?
blank	-	좀더 집중했다면 충분히 이길 수 있었겠지만, 의미 없는 가정이다.
lenien	-	……그만해야겠네.
blank	-	서로의 군세는 대부분 상대에게 잡혀 없어지고, 각각 지휘관과 한두 기의 병력만 남았을 뿐이었다.
blank	-	이것만으로는 외통수를 만들 수 없다. 결론은 무승부.
blank	-	뭐야? 우리가 누군 줄 알고 감히 돈을 받는다고? 엉?!
blank	-	아래층에서 시끄러운 소리가 났다.
blank	-	치안총국에서 나왔다고! 여기 위생상태도 엉망이구만! 영업정지 당하고 싶어?
blank	-	아이고, 그게 아니라…….
blank	-	가벼운 주문을 준비하며 에테르를 집중시켰다. 손가락 끝이 일렁거리는 상태로 천천히 걸어 내려갔다.
lenien	-	기분 전환도 할 겸 괜찮은 상대겠나.
eren	-	끼어들게? 하긴, 멍청한 녀석들에게 본때를 보여주는 건 재미있는 일이지. 싸구려 재미지만.
lenien	-	혹시나 해서 말해두는데, 여기서도 도망자가 되고 싶은 게 아니라면 사고치지 않게 적당히 하는 게 좋을 거야.
eren	-	걱정 말라고.

*	Battle	22
