Script#66
*	BG	InCamp
*	BGM	BGM_Sad
*	Gray
commander	-	오, 왔군.
grenev	-	무, 무슨 일로 부르셨습니까?
blank	-	밤늦게 혼자서 자기 숙소에 불렀다면 무슨 생각을 하는 인간인지는 뻔하다.
blank	-	하지만 그저 총을 좀 잘 다루는 열세 살짜리 소년병이던 그때는 아무것도 몰랐다.
commander	-	네 활약은 잘 보고 있다고. 어지간히 멀리 있는 적장의 머리통이라도 가차없이 날려버리니까 말야.
grenev	-	……감사합니다.
commander	-	그래서 말인데, 난 너랑 좀더 친하게 지내고 싶거든?
grenev	-	이러시면, 고, 곤란…… 웃.
commander	-	에이~ 무슨 그런 서운한 소릴.
blank	-	나중에 안 사실이지만, 나는 꽤 운이 좋은 편이었다.
blank	-	말도 안 되는 사격 실력 덕분에, 실전에 투입해야 한다는 이유로 몸에 무리가 갈 만한 짓까지는 당하지 않았으니까.
commander	-	나하고 친해지면 보급도 멀쩡한 걸로 나오고, 다른 놈들이 건드리지도 못해.
grenev	-	그치만 아직은 조금…….
commander	-	아~ 거 진짜! 내가 지금 많이 봐주고 있는 거 알아? 딴 놈들은 점찍으면 억지로 해버린다는데 나니까 이 정도지!
commander	-	아니면 짐승 같은 잡졸들 상대하면서 굴러볼래? 지금 당장 보내줄까? 엉?!
grenev	-	아, 알겠습니다!
commander	-	그래, 진작 말을 들어야지. 하여튼 좋게 말하면 알아듣질 못한다니까.
commander	-	자 자, 그럼 가까이 와 봐. 옳지. 이제 움직이지 말고…….
blank	-	이런 일은 자바 내전이 남부군의 승리로 끝날 때까지 계속됐다.
blank	-	비슷한 처지의 다른 애들이 어떻게 됐는지는, 여전히 모른다.
*	FO
*	BG	Forest
*	BGM	BGM_Solve
*	FI
blank	-	……그것이 십 년도 더 지난 과거의 일.
grenev	-	아하하하하하하!! 이런 데서 만나네? 이게 말이 돼?
blank	-	지금은 바닥에 쓰러진 상대를 코앞에서 내려다보고 있다.
grenev	-	지금은 입장이 반대네? 그치?
commander	-	큭, 무슨 소리냐.
grenev	-	흥, 기억이 안 나나 봐?
darkenir	-	아는 자인가?
grenev	-	아, 뭐 그렇지.
*	SE	Barrage
commander	-	난 너 따위를…… 커흑…… 크어악!!
blank	-	군홧발로 불알을 짓밟아버렸다. 
blank	-	그래, 이것이야말로 그동안 무수히 많은 머리통을 총탄으로 깨부수며 내가 찾아 헤매던 쾌감.
blank	-	지금 나는 이놈의 운명을 쥐고 있다. 마음껏 가지고 놀 수 있다. 징계는 좀 받겠지만, 그까짓 거 감수하면 죽여버릴 수도 있다.
grenev	-	아하하하하하하!! 아하하하하하하하!!!
blank	-	오늘은 이걸로 충분히 만족이다. 굳이 죽일 필요는 없겠지.
*	Script	Scene#34-1
