Script#77
*	BG	Grassland
*	BGM	BGM_Normal
blank	-	<color=yellow>제국력 518년 3월 22일, 자바 연방 남부</color>
curi	-	으으, 엄청 복잡하네요.
kashasty	-	제국의 최첨단 기술이니까 당연한 걸지도.
kashasty	-	앗, 이거…… 동작을 제어하는 기능은 핀토스 저택에 있던 인형들과 같은 원리로 되어 있어.
reina	-	그걸 베껴다 만들었나본데?
kashasty	-	하지만 동력을 조달하는 방식이 완전히 달라. 
curi	-	(연금술을 익히면서 물질과 에테르의 기본적인 법칙은 이해했다고 생각했는데…….)
blank	-	어디를 뜯어봐도 알 수 있는 건 아무것도 없었다.
curi	-	(안 돼, 내 힘으로 해내지 못하면……!)
blank	-	3년 전에 죽은 엄마는 나의 미래이기도 하다. 적당히 결혼하고, 집에 처박힌 채 무관심에 쓸쓸해하며 울기만 하다가, 나에게 화풀이를 하고, 끝끝내는 스스로를…….
curi	-	(난, 그렇게는 살지 않을 거야. 절대로.)
blank	-	나 자신에게 능력이 있어야 한다. 그렇지 않으면 버려진다.
yucrrem	-	시간이 거의 다 됐습니다. 서둘러 이동할 준비를 하죠.
blank	-	그는 초조한 표정으로 재촉했다. 적들의 별동대가 플레이아데스를 치러 갔으니 그럴 테지만.
lucius	-	네, 병사들에게도 휴식은 충분할 것 같군요.
curi	-	(……하지만 내가 알아낸 건 아무것도 없는걸.)
blank	-	찜찜한 마음으로 자리를 털고 일어났다.
yeong	-	서두르죠. 너무 늦으면 놈들이 그 사이에 무슨 짓을 할지 모르니까.
*	FO
*	BG	RockMountain
*	Gray
*	FI
blank	-	<color=yellow>제국력 518년 3월 30일, 플레이아데스 산 기슭</color>
blank	-	외부자의 진입을 거부하듯 급경사로 험준하게 치솟은 산. 중턱에는 구름이 걸려 있어 한 폭의 풍경화처럼 아름다웠다.
curi	-	이, 이건…….
blank	-	그러나 거기까지 닿는 길에는 아주 진한, 한두 사람으로는 결코 만들 수 없는 핏자국이 선명했다.
yeong	-	대규모 전투가 있었군요. 시신이 보이지 않는다는 건 뒷처리가 끝났다는 뜻이니, 최근 일은 아닐 겁니다.
blank	-	시간이 꽤 지나 말라붙은 핏자국.
blank	-	엄마가 손목을 그은 채 발견된 후, 현장을 보존한다는 이유로 집에도 들어가지 못하고 남은 두 명 모두 이리저리 불려다니던 정신없는 나날이 마침내 끝나고.
blank	-	부엌 문을 열었을 때, 시선을 가장 먼저 사로잡은 것은 그 말라붙은 핏자국이었다.
curi	-	(약해지면 안 돼. 지금은 그거랑 상관없는 상황이야.)
yucrrem	-	……서두르죠.
blank	-	그는 입술을 깨물며 굳은 얼굴로 말했다.
eugene	-	잠깐, 기습이다!
*	SE	Barrage
blank	-	외침과 동시에 주문 포격이 날아들었다.
darkenir	-	이곳은 지나갈 수 없느니라. 목숨이 아깝거든 돌아가라.
yucrrem	-	달케니르 님?! 왜 이곳에 계십니까?
darkenir	-	형님께서 잠시 오판하셨을 뿐이다. 나라도 이곳에서 그대들의 침입을 막아냄으로써 우리 민족의 존재 가치를 증명해야 하지 않겠느냐.
json	-	차별받는 처지에 영원히 만족하겠다는 거냐!
darkenir	-	현실을 받아들일 뿐이다. 차별받으며 사는 게 멸족을 당하는 것보다 훨씬 나으니까.
lucius	-	말로 통할 상황이 아니군. 돌파하죠!
curi	-	(그래. 어차피 사람은 언젠가 죽잖아? 그것도 터무니없는 이유로 말이지.)
blank	-	망설일 필요는 없다. 나는, 혼자서 살아남을 수 있어야만 하니까.
*	Battle	391
