Script#78
*	BG	RockMountain
*	BGM	BGM_Sad
darkenir	-	……어쩔 수 없도다.
blank	-	절망한 표정으로, 들고 있던 무기의 총구를 자신의 목에 겨눈 채, 방아쇠에 손가락을,
*	SE	Gun
kashasty	-	안 돼요!
*	SE	Fall
blank	-	총성과 함께 그의 무기가 하늘을 날다가, 짧은 비행을 마치고 바닥을 굴렀다.
darkenir	-	내버려 두거라! 너희를 막지 못한다면 적어도 그 과정에서 전사해야만 한다!
darkenir	-	그래야만, 그렇게 해야만…… 놈들이 이 몸의 진정성을 믿을 테니까!
curi	-	왜 그렇게까지 희생하려는 거죠?
darkenir	-	우리 가문은 일족의 지도자, 백성들의 부모와도 같지.
curi	-	……부모?
darkenir	-	그래. 일족을 더 나은 길로 이끌고, 그들의 번영과 행복을 위해 무엇이든 한다.
darkenir	-	그것이 이 몸에 흐르는 피에, 나와 형님에게 내려진 숙명이니까.
curi	-	(그렇게 뭐든지 제멋대로 결정해버려도 되는 거야?)
blank	-	뱃속에서 혐오감이 꿈틀거린다.
curi	-	(엄마는 그런 돈이나 명성보다 그냥 따뜻한 말 한마디를 원했는데.)
curi	-	(난, 마을을 떠나서 연금술을 제대로 배우고 싶었는데.)
curi	-	(고작 그딴 이유로, 필요할 때 곁에 있어 주지도 않고, 나를 집에서 나가지도 못하게 했단 말이야?)
blank	-	지금 눈앞의 상황과는 관계없는 일이라고 끊임없이 되뇌지만 진정되지 않는다.
darkenir	-	더 이상 떠들 말이 없다면 이번엔 방해하지 말거라.
eren	-	뭐, 자살하겠다고 바득바득 우기는데 억지로 말릴 필요는 없지.
blank	-	그렇게 말하며 땅바닥에 떨어진 무기를 향해 걸어가던 그를 다시금 말로 제지한다.
curi	-	다들 어느 쪽을 원하는지 물어본 적 있어요?
darkenir	-	뭐라?
curi	-	어쩌면 플레이아데스는 멸족의 위험을 무릅쓰더라도 독립을 원할지도 몰라요. 당신 형도 그랬고요.
curi	-	그런데 당신 혼자만의 판단으로 그들 전체를 대신해서 결정하겠다고요? 터무니없네요.
darkenir	-	……그런가.
blank	-	그는 땅바닥에 떨어진 무기를 초점 없는 눈으로 바라보며 한동안 움직이지 않고 있었다.
darkenir	-	하지만 부대를 버리고 돌아갈 수는 없도다.
darkenir	-	비밀을 지켜주겠다고 약속한다면 형님이 계실 만한 곳으로 안내하마. 어떠냐.
*	Script	Scene#40-1
