
Script#52
*	BG	Forest
*	BGM	BGM_Sad

blank	-	스텔라리엔을 직접 심문하는 데는 두 가지 효과가 있다. 첫째는 제국의 신뢰를 사는 것이고, 둘째는 만에 하나 위험한 정보가 있을 경우 은폐하기 위함이다.
darkenir	-	(저 자가 어째서 여기에……!)
blank	-	누구에게 뺏길세라 가장 먼저 다가가서 얼굴을 확인했다. 틀리지 않았다.
darkenir	-	……어째서 이런 곳에 있는 게냐.
blank	-	조금이라도 부드럽게 대한다는 느낌을 주면 그때부터는 의심을 피할 수 없다. 다짜고짜 멱살을 잡고 들어올리며 작은 목소리로 물었다.
yuccrem	-	후후. 만날 수 있어서 다행입니다, 시리우스 님. 대신관님의 전언을, 들으, 셔야…….
darkenir	-	그래, 무엇이더냐.
yuccrem	-	"자유의 별빛을 되찾을 때가 다가왔다. 인터내셔널에 합류해라."
darkenir	-	인터내셔널?
yuccrem	-	자바 연방 공화국과 루아 왕국 통치자들, 그리고 각지에 흩어진 동포들까지 이미 합류했습니다.
yuccrem	-	달케니르 님은 적의 내부에서 행동할 수 있으니, 특별한 역할을 하실 수 있을 테지요.

*	FO
*	BG	Dark
*	Gray
*	FI

prisoner	-	놈들의 심장부에 우리 일족 중 가장 깊이 침투해 있는 당신만이 할 수 있는 일이 반드시 있을 것입니다.

*	FO
*	BG	Forest
*	Colorful
*	FI

darkenir	-	(하지만…….)
blank	-	그의 입가에서는 핏줄기가 흘러내렸다.
darkenir	-	이보게!
grenev	-	뭐야, 무슨 일인데?
blank	-	자결이다. 어차피 살릴 방도는 없다.
blank	-	……당황하면 안 된다. 냉정해져야 한다.
darkenir	-	지독한 녀석이로다. 다른 자들의 상태는 어떠한가?
grenev	-	일단 몇 명은 생포했어. 끌고 가서 심문해 봐야겠지.
bianca	-	일단 귀찮게 굴던 녀석들이 날뛰지 못하게 만들어줬으니 목표는 달성인 거야!
sepia	-	머리를 베어 깃대에 꽂아두면 습격을 억제하는 효과를 낼 수 있을지도 모르겠군요.
arcadia	-	…….
noel	-	그럴 필요까지는 없을 것 같군. 오늘은 이만 복귀하지.
bianca	-	달케니르, 뭐 해? 안 가?
blank	-	멍하니 있다가 그 말에 퍼뜩 정신이 들었다.
darkenir	-	아, 잠시 생각할 게 있어서 말일세. 알아서 복귀하지.
bianca	-	그래? 그러든지.
blank	-	오늘도 핏빛으로 노을진 하늘. 곧 별빛의 시간이 오리라.
blank	-	하지만, 하늘에는 별빛의 시간이 틀림없이 찾아올지라도, 땅 위에서도 그러하리라는 법은 없다.
darkenir	-	……형님, 무모합니다. 터무니없어요.
blank	-	제국의 무력과 정보망은 강력하다. 제국을 뺀 모든 집단, 자바, 루아, 플레이아데스의 연합으로도 승리할 가능성은 희박하다.
blank	-	오히려 우리가 제국을 돕는다면 거의 확실히 이기는 편에 설 수 있다.
blank	-	그 쪽이, 본국과 동포들의 처우에 있어서도 훨씬 나은 길이리라…… 예즈나께서도 그러하시지 않았던가?
darkenir	-	제 위치에서 저만이 할 수 있는 일은, 이것입니다…… 형님.

*	Script	Scene#27-1
