Script#61

*	BG	Forest_Fire
*	BGM	Epic_Monarch

blank	-	<color=yellow>제국력 518년 3월 15일, 북부전선, 연방군 제2/제3방어선 중간지대</color>
deus	-	(역시 그냥은 쉽지 않군. 되도록 이 힘은 끝까지 숨기려고 했건만…….)
blank	-	예상은 했지만 전황이 좋지 않았다. 애초에 다른 녀석들은 죽음을 각오하고 나섰을 정도니까 쉽게 풀리면 오히려 이상한 일인가.
blank	-	물론 수백 년에 걸친 생을 이런 곳에서 마감할 생각은 없다.
deus	-	(드러내지 않고서는 나로서도 헤쳐 나갈 재간이 없으니, 눈치 못 채기를 바라는 수밖에.)
blank	-	먼 옛날, 그러니까 유니티 제국이 세워지기도 전의 시절, 사람들은 정해진 운명이라는 것이 있다고 믿었다.
blank	-	그래서 극작가들은 작중의 시련과 갈등이 극에 달하면 신의 힘처럼 초월적인 존재의 개입으로 해결하곤 했다.
blank	-	기계장치를 타고 무대에 내려오는 신, 옛 언어로는…….
deus	-	(데우스 엑스 마키나.)
blank	-	젊은 시절에도 최강의 마술사였지만, 모나드 녀석 덕분에 얻은 새로운 힘이다. 마법의 테두리 안에서나마 생각하는 그대로 즉시 이뤄지는 경지.
*	BG	Forest_Night
*	BGM	BGM_Urgent
*	SE	Thunder(D)
*	SE	Bomb
blank	-	하늘이 어두워졌다. 적들이 모인 곳에 벼락이 내리치고, 이쪽을 노리던 상대의 발밑에서 땅이 꺼졌다. 적들이 준비하던 주문이 구심점을 잃고 에테르는 흩어져버렸다.
yeong	-	대체 무슨 일이……!
*	SE	SeasonWind
blank	-	여러 방향에서 거대한 폭풍이 다가오고 있었다.

*	Battle	311
