Script#73
*	BG	Grassland
*	BGM	BGM_Normal
blank	-	<color=yellow>제국력 518년 3월 17일, 북부전선, 제국군 점령지</color>
blank	-	고립된 적 기지로 물자를 수송하는 부대를 발견했다는 정보에, 우리는 그것을 막기 위해 경로 위에서 기다리고 있었다.
sepia	-	(아직도 우리는 적의 능력을 완전히 파악하지 못했다.)
blank	-	궁의 연회장에서 준비한 함정이 뚫렸다.
blank	-	그리고 험준한 산맥을 넘어 유니티를 빠져나갔다.
blank	-	최근에는 숲을 뒤덮은 불길과 그곳을 통째로 둘러싼 대규모 포위망마저, 불합리할 정도의 힘으로 깨부쉈다.
sepia	-	(무력감마저 느껴질 지경이군. 아니, 그런 것보다도……)
*	FO
*	BG	Forest_Fire
*	BGM	BGM_Urgent
*	Gray
*	FI
blank	-	마술사들이 주문을 준비하던 위치에는 어김없이 낙뢰가 떨어지고, 폭풍과 홍수가 적이 나오기만을 기다리던 휘하 병력들을 쓸어내렸다.
*	SE	Wind
blank	-	인간의 대처 능력을 뛰어넘은 압도적인 폭력 앞에서, 각자의 생존을 위해 뿔뿔이 흩어졌지만 한 명만은 나를 쫓아왔다.
arcadia	-	아이린, 이쪽으로!
blank	-	과연 요정이라는 게 헛소리는 아니었는지, 자연물 앞에서는 꽤 강력했다.
blank	-	그의 주변은 마치 보이지 않는 벽을 쳐놓은 듯 평온했고, 뿌리째 뽑혀 이쪽을 향해 날아오던 나무둥치가 방금 머리 위로 한 뼘 정도 비껴 지나갔다.
sepia	-	……같은 집행관을 얕보지 마시죠. 제 몸 하나쯤은 건사할 수 있습니다.
blank	-	쓸모있는 건 사실이지만, 그럴 재주가 있으면 당신 부대원들이나 하나라도 더 건져내라고.
*	BGM	BGM_Sad
arcadia	-	지금은 절호의 기회야. 우리가 지금 어디에 있고, 어디로 가는지는 아무도 몰라.
sepia	-	기회라뇨?
arcadia	-	이대로 어디론가 사라져버리자. 누구도 찾지 못하는 곳으로. 우리가 살던 때와 비슷한, 그런 숲 속에서……
*	SE	Clap
blank	-	말이 끝나기도 전에 따귀를 올려붙였다.
sepia	-	죄송하군요, 너무 한심한 말을 들으니 저도 모르게 그만.
arcadia	-	…….
sepia	-	우리는 자랑스러운 유니티를 수호하는 친위국 집행관입니다. 그간 국가로부터 부와 명예를 받고는 이제 와서 내팽개치자고요? 어떻게 그런 말을……
arcadia	-	아니야.
sepia	-	네?
arcadia	-	우린 원래, 집행관 따위가 될 운명이 아니었어…….
arcadia	-	세피아라고? 그 이름은, 그 인격은 가짜야. 되찾아야 해.
arcadia	-	넌 진정한 자아를 잊어버렸어. 난 네 본모습을 평생 동안 기다려왔다고!!
*	FO
*	BG	Grassland
*	BGM	BGM_Normal
*	Colorful
*	FI
sepia	-	(가짜? 내가?)
blank	-	그럴 리 없다. 나는 나다.
noel	-	나타났다! 전원 전투 준비!
sepia	-	(지금은 그럴 때가 아냐.)
blank	-	자리에서 일어나며 고개를 좌우로 세차게 흔들어 쓸데없는 생각을 머리 한구석으로 치웠다.
*	Battle	371
