Script#46
*	BG	Camp
*	BGM	BGM_Aster

blank	-	예상대로 전투는 승리로 끝났지만, 생각보다 완강한 적의 저항에 아군도 상당한 희생을 치렀다.
noel	-	(이제부터가 나의 진정한 사명을 행할 때겠구나.)
blank	-	곳곳에서 들려오는 고통에 찬 비명소리와 피 냄새로 가득한 또 하나의 전장.
blank	-	의무대에서는 전투의 뒷수습으로 정신없이 바쁜지, 관례적으로 상급자 대우를 해야 할 노엘을 맞이하는 사람조차 없었다. 물론 그런 것은 신경쓰지 않는다.
blank	-	쓰러진 사람은 아군과 포로를 합해 끊임없이 밀려들어오고, 의무대는 누구 하나 쉴 틈 없이 뛰어다니고 있었으니까.
blank	-	금방 전선에 복귀 가능한 경상자는 초록색, 휴식이 필요한 부상자는 노란색, 응급조치가 필요한 중상자는 빨간색 표식을 가슴께에 붙여 구분하고 있었다.
blank	-	그리고 살아날 가능성이 희박하여 인력을 투입할 가치가 없다고 판단한 사람은, 검은 표식.
blank	-	죽음을 선고받은 이들은 대부분 의식이 없기 때문에 절망할 일도 없으니 오히려 다행일까.
medic	-	아, 무슨 일로 오셨습니까? 죄송합니다만 지금은 모든 부대원이 비상 근무 중이니 급한 사안이 아니라면 추후에 다시 방문을……
noel	-	도와주러 왔네.
*	SE	Walk
blank	-	그렇게 답하고는 제대로 된 침대도 없이 모포를 대충 깔아둔 자리에 다닥다닥 누운 부상자들을 지나, 가장 가까운 검은 표식에게 다가갔다.
medic	-	저, 그 부상자는……
blank	-	배에 총을 맞았는지 출혈이 심했다. 그리고 머리에 타박상. 성채에 오르다가 총격 때문에 높은 곳에서 떨어졌을 것이다.
blank	-	안도의 한숨을 내쉬었다. 질병이나 감염이 아닌 한, 단순 외상은 아무리 심각하더라도 죽지만 않으면 문제 없다.
medic	-	죄송합니다만 그쪽 장병들은 곧 전사 처리되고, 국가는 그 빛나는 헌신에 명예로 대답할 것입니다. 그보다는 다른 부상자를 살펴보심이…….
blank	-	빠른 말투에 다급함이 느껴졌다. 잘 알지도 못하는 윗사람이 와서 시간을 빼앗고 있다고 생각하겠지.
noel	-	그럴 일은 없을 걸세.
blank	-	눈을 감고, 눈앞에서 엉망으로 헤집어져 있는 내장의 본래 모습을 상상한다. 눈을 뜨면 머릿속에 그려진 이 인상은 현실이 된다.
blank	-	신성력이란 그 불가사의한 힘이 주신의 은혜로 실존한다고 한 점의 의심도 없이 강하게 믿는 자에게만이 허락되는 것이기에.
*	SE	Push
blank	-	의무관이 들고 있던 응급처치 도구를 떨어뜨리고, 주신의 힘이 발휘되었음을 알리는 그 소리에 눈을 떴다.
medic	-	……!
noel	-	다시 분류하게.
medic	-	아, 알겠습니다!
blank	-	그는 감긴 눈을 열어 살펴보고, 손목을 잡은 채 맥박을 확인하더니 경악하며 검은 표식을 떼고 주머니에서 노란 표식을 꺼내 바꿔 달았다.
blank	-	그 모습을 확인한 후 일어서 옆에 있는 부상자에게 발걸음을 옮겼다.
noel	-	오늘 밤 이 자리에는 주신의 대리자가 함께할 걸세.
blank	-	신성력이란 곧 에테르의 실체화. 주신께서 힘을 허락하시는 만큼, 전부는 아니라도 한 명이라도 더 많이, 구해 낼 것이다.
blank	-	지쳐 쓰러질 때까지.

*	Script	Scene#24-1
