Script#56
*	BG	Camp
*	BGM	BGM_Urgent

*	SE	Destiny
luvericha	-	…….
soldier	-	큭……!
*	SE	Pierce
karldrich	-	여기서 오래 머무르면 위험해! 곧 떼로 몰려올 테니 빨리 찾아서 빠져나가자고!
*	SE	Fall
blank	-	연주로 움직임을 늦춘 틈에 창에 찔린 상대는 그대로 쓰러졌다.
luvericha	-	(고통, 부상, 죽음. 그리고……?)
blank	-	더 이상 도망치는 과정에서, 살기 위해서 싸우고 있다는 핑계를 댈 수 없다.

*	FO
*	BG	Dark
*	BGM	BGM_Haskell
*	FI

lucian	-	아무리 올바름과 지키겠다고 말해도, 칼이란 결국 사람을 해치기 위한 수단일 뿐이야.
lucian	-	그런 것보다 다양은 일을 가능하게 할 수 있는 마법, 사람을 행복하게 만들 수 있는 음악이 훨씬 멋지지 않아?
lucian	-	……모두가 잘 지낼 수는 없는 걸까.

*	FO
*	BG	Camp
*	BGM	BGM_Sad
*	FI

luvericha	-	(그 말, 따르지 못해서 미안해.)
blank	-	지금은 부정할 수 없이 공격하는 입장이다. '직접' 죽이지 않았다는 게 마지막 남은 변명거리일 뿐.
blank	-	지금까지 몇 명의 생명이 눈앞에서 스러져갔는지, 세는 것조차 언제부턴가 포기해버렸다.
flamel	-	자네들이 찾는 건 나겠지?
luvericha	-	어……?
eren	-	다시 보게 되는군.
ratice	-	이 사람은 누구죠?
flamel	-	제국에서는 연금술의 대현자라고 불리는 사람일세. 고농도 에테르 수정 제조법 개발 총책임자이기도 했지.
curi	-	플라멜 님이라고요?
yeong	-	……스스로 나타나다니, 무슨 준비를 해둔 거지?
blank	-	그는 어느 새 다가가 상대의 목에 칼날을 밀착시킨 채 물었다.
flamel	-	무례하군, 칼은 치우게.
flamel	-	나는 스스로 따라갈 생각으로 자네들 앞에 나타났으니 말일세.

*	Script	Scene#29-1
