Script#29		
*	BG	Forest_Fire
*	BGM	BGM_Prelude
blank	-	<color=yellow>제국력 518년 2월 10일, 공업도시 마뉴부르크, 미제레 산</color>
*	SE	FireExplosion
blank	-	산 전체가 붉게 타오르고, 하늘은 잿빛으로 뒤덮였다. 
darkenir	-	(제이선. 그대는 무슨 생각을 하였기에 그런 무모한 선택을 하였더냐?)
blank	-	그냥 말수 적고 가까워지기 어려운 동료라고 생각했다.^자기 부하들을 제 손으로 죽이고 반역 잔당에 들어가는 정신나간 짓을 하리라곤 상상도 못했다.
blank	-	살아돌아온 요원 에히만의 증언에 따르면, 제이선이 부대를 배신하고 하스켈 일당과 손을 잡은 곳이 바로 이 산이다.
arcadia	-	더 철저하게 불태워라. 수인족 놈들이 숨도 쉬지 못하고 뛰쳐나올 때까지.
blank	-	마뉴부르크의 이 산은 대전쟁 때 끌려온 내 동족, 스텔라리엔의 후손들이 숨어 사는 우범지대이기도 하다.
blank	-	최근 동족들이 군수품 생산을 위한 광석 조달을 습격했다는 보고가 들어왔으며…….
blank	-	그에 대한 상부의 대응은 산에 숨을 공간이 없도록 완전히 밀어버리라는 것.
blank	-	집행부 전체와 주변 도시 주둔군을 동원한, 실로 과격하기 짝이 없는 대응이었다.
grenev	-	푸헤헷, 뭐야. 그게 명색이 숲의 요정께서 할 말이냐?
arcadia	-	…….
blank	-	아르카디아는 눈 하나 깜짝하지 않고 대꾸 없이 자신의 부대를 통솔할 뿐이었다.
grenev	-	흥, 하여튼 재미없긴.
sepia	-	진중하시죠. 우린 여기서 놀고 있는 게 아닙니다.
sepia	-	바람의 방향을 감안해 불길을 피한다면 이쪽으로 나오도록 유도했으니,^언제든 교전할 수 있도록 태세를 갖춰야 합니다.
bianca	-	자자, 언제 나타날지도 모르는데 딱딱하게 있으면 지치니까 세피아 언니두 이리 오셔.
blank	-	두 사람이 부딪칠 기미를 보이자 비앙카가 적당히 중재했다.^세피아도 마지못해 입을 다물었다.
bianca	irritated	그나저나 제이선 그 쓰레기 놈은 왜 배신한 걸까요?
darkenir	-	저번에 만났을 때, '형의 밑에서 계속 살 수는 없었다'고 말했지.^하지만 단순한 가족 문제로 그런 짓을 하기는 무리가 아닌가……?
grenev	-	형이 친위국장이면 웬만하면 이득 아냐? 크큭, 대체 집안 사정이 어떤 꼴이길래.
arcadia	-	자기 얘기를 워낙 안 하던 녀석이니 알 길은 없지.
darkenir	-	(그건 자네도 마찬가지 아닌가?^생각해보니 이 조직 집행관들은 다 무슨 생각인지 알 수가 없군.)
blank	-	인사도 하고 적당히 잡담도 하지만, 몇 년이 지나도 그들과의 거리는 그대로였다.
darkenir	-	(가면을 쓴 자들. 결코 자신들의 깊숙한 내면은 내보이지 않는다.)
darkenir	-	(……나도 속마음을 드러내고 싶은 생각은 없고,^각자의 사정에 신경쓸 만큼 여유로운 처지도 아니긴 하지.)
*	SE	Fire
blank	-	문득 불길 너머에서 혼란에 찬 비명과 소란이 희미하게 들려왔다.
stellarien	-	쿨럭! 쿨럭! 대체 이게 무슨 일이란 말이냐……!
blank	-	반사적으로 자리에서 일어나 소리가 난 방향을 바라보았다.
darkenir	-	왔도다.
bianca	-	응? 뭐가 와?
grenev	-	우리 늑대가 사냥감의 소리를 들었다 이거지! 시작하자고!
*	Battle	151
