Script#72
*	BG	Dark
*	BGM	None
*	Gray
blank	-	언제인지조차 가늠하기 힘든 먼 과거.
eugene	-	안돼! 이드웬!
idwen	-	유진! 아아악! 유진……!!
blank	-	그는 하반신을 괴수에게 뜯어먹히면서도 내 이름만을 외쳤다.
*	BG	Camp_Night
*	BGM	BGM_Solve
*	Colorful
eugene	-	(또다시 누군가를 그런 식으로 잃는다면……)
lucius	-	두 분 모두 무사해서 다행이군요.
blank	-	사람이 있었다는 사실을 잊고 있었나. 마음 한구석에 처박아둔 가면을 다시금 꺼내 뒤집어썼다.
eugene	-	아하하, 큰일 날 뻔했는데 덕분에 말이지. 자자! 별 일 없었으니 얼른 들어가자고~!
ratice	-	……고마워요.
eugene	-	아니, 도와준 건 다른 친구들이니까 말야.
ratice	-	그게 아니라, 덕분에 약간은 진정됐으니까.
blank	-	그렇게 말하고는 바로 옆을 지나 숙소로 들어가버렸다.
eren	-	이봐, 거기 아저씨. 아까 그 포로가 그쪽이랑 이야기하고 싶어하는 것 같던데.
eugene	-	포로?
eren	-	바다 요정 말이야. 이름은 마레라고 했지.
eugene	-	아, 그 녀석 말인가…… 그래.
blank	-	뒤에서는 다른 녀석들끼리 이이기하는 소리가 들려왔다.
yuccrem	-	지원부대와 정기 교신이 되지 않는군요. 이럴 리가 없는데…….
lenien	-	별 일 없었으면 좋겠네. 여기서 다른 일이 또 터지면 골치가 아프다고.
staff	-	마지막 교신에서 확인된 위치를 알려주게. 소규모 정찰대를 꾸려볼 테니.
eugene	-	(…….)
*	BG	InCamp
*	BGM	BGM_Normal
mare	-	오랜만이야.
eugene	-	너, 왜 이런 곳에 있어?
blank	-	그렇게 묻자 녀석은 담담한 말투로 충격적인 사실을 알렸다.
mare	-	우리 부족은 멸종했어.
eugene	-	뭐라고?!
mare	-	제국 놈들이 자연의 돌을 차지하겠다고 쳐들어왔거든. 어떻게든 저지하려고 했지만, 불가능했어.
mare	-	……이제 그 바다에는 정령도, 요정도 없지. 난 포로로 끌려갔다가 이런 곳까지 투입된 거야.
eugene	-	그럴 수가…….
mare	-	아, 그래. 이드웬은 잘 지내?
blank	-	그런 일을 겪은 녀석에게, 그나마 살아있다고 믿던, 가족처럼 지내던 녀석까지 죽었다는 사실을 그대로 전할 수는 없다.
eugene	-	그게, 못 본지 좀 지났어.
blank	-	방금 한 말은 전적으로 사실이다.
idwen	-	(무슨 소리야? 나를 못 보다니. 지금 네 눈 앞에 있다고~?)
mare	-	그래? 죽을 때까지 같이 다닐 줄 알았는데, 결국 헤어졌나.
eugene	-	…….
mare	-	뭐, 그럼 됐어.
blank	-	녀석은 그렇게 말하고는 다시 잠에 빠져들었다.
*	Script	Scene#37-1
