Script#22		
*	BG	City
*	BGM	BGM_Urgent
blank	-	죄인의 시신은 없다. 눈앞의 난장판 상태를 볼 때, 이미 처리가 끝났을 것 같지도 않다.
sepia	-	순순히 대답할 리 없으니 정체를 묻는다는 바보짓은 생략하지.
sepia	-	더 이상 너희에게 가망이 없음을 스스로 알고 있을 터.^부질없는 저항은 그만두고 투항하라.
blank	-	그러나 적들은 오히려 입꼬리를 올리며, 명백히 웃는 표정으로 대답했다.
spySword	-	목표는 이미 달성했다. 시간을 끌었고 여기를 빠져나갔지.^그 다음에 우리가 어떻게 되는지는 중요하지 않아.
noel	surprised	그 목표를 위해 죽겠단 말인가?
spySword	-	물론이다. 그저 부귀영화를 누리기 위해 압제자들에게 빌붙어 사는 네놈들은 영원히 이해하지 못할 이상을 위해.
blank	-	상대할 가치도 없다는 듯 바닥에 침을 뱉으며 그렇게 말했다.^노골적인 경멸의 표현.
sepia	-	아니, 나는…….
blank	-	그러나 막상 대답하려고 입을 연 순간 말문이 막혔다. 왜 이 일을 하고 있는가?
arcadia	-	그래, 그대들은 그렇게 생각하겠지. 후후, 딱히 오해를 바로잡을 생각은 없어.
spySword	-	그날의 학살에서 운 좋게 살아남은 놈이 기껏 한다는 게 제국의 개 노릇인가?
blank	-	그 말에 아르카디아의 표정이 일그러지더니 순식간에 평정을 되찾았다.
arcadia	-	……무슨 말인지 모르겠군. 되지도 않는 헛소리로 혼란시킬 생각이라면 소용없다.
sepia	-	(내가 싸우는 이유…… 저 자가 말한 것처럼 부나 권력은 아니다. 그러면, 뭐지?)
noel	-	……모든 것은 제국 신민들을 위해서다.
blank	-	그 질문에 대신 대답해준 것은, 평소에는 무슨 생각을 하는지 알기 어려운 상관이었다.
noel	-	대를 위한 소의 희생. 그것을 받아들이지 못하고 맞선다면^전체의 의지에 의해 연기처럼 스러질 뿐이다.
spySword	-	큭큭, 뻔뻔한 놈들. 전체 인간의 극히 일부에 해당하는 지배 계급의 이익을 두고 대를 위한다느니 전체의 의지 따위로 포장하다니.
noel	-	더 이상의 논쟁은 무의미하겠군. 심문을 위해 최소한의 정보원만 남기고 나머지는 처단하도록.
blank	-	명령이었다. 명령이라면 따른다. 말없이 고개를 끄덕였다.
sepia	-	(그래, 어차피 내가 할 일은 정해져 있지.)
arcadia	-	명을 집행하겠습니다.
spySword	-	정보원? 흥, 순순히 정보 따위를 내줄 것 같으냐?
sepia	-	언제까지 버틸지는 시간 문제일 뿐…… 잠깐!
spySword	-	동지들, 낙원에서 다시 만나자!
*	SE	Fall
blank	-	그렇게 외치자 남은 적 모두가 입가에서 피를 흘리며 쓰러졌다.
arcadia	-	동시에 자살이라니, 놀라울 정도의 통제력이군요.
blank	-	말로는 놀랍다고 하면서도, 그렇게 말하는 그의 표정은 별 감흥이 없어 보였다.
sepia	-	(물론, 나도 명령이라면 언제든 죽을 수 있지만……. 내가 지휘하는 요원 전부가 망설임 없이 그럴 수 있을지는 확신하기 어렵다.)
blank	-	적의 세력은 그저 권좌를 탐내다 신세를 망친 치기어린 귀족 몇 명이 아니었다.
sepia	-	(이것은 더 이상 한 무리 반역자를 상대로 한 추적이 아니다. 내부의 적과 싸우는, 전쟁이다.)
blank	-	그렇게 실감하며, 다시금 각오를 다잡을 뿐이었다.
*	Era	
