Script#71
*	BG	Camp
*	BGM	BGM_Urgent
blank	-	<color=yellow>제국력 518년 3월 18일, 북부전선, 제국군 연결 보급기지</color>
blank	-	그 목소리……. 유, 진, 이냐……?
blank	-	뒤쪽에서 들려오는 목소리. 돌아보자 웬 요정이 제국군 제복을 입은 채 엄청난 양의 피를 흘리며 서 있었다.
mare	-	역시, 유진, 이었군…… 반가워.
blank	-	귀 대신 그 자리에 붙어있는 건…… 아가미의 형태. 저건 분명 바다 출신의 상징이다.
blank	-	그리고 바다 출신 요정들 중 나를 유진이라고 정확히 부르는 건, 이드웬을 빼면 하나뿐이다.
eugene	-	마레? 왜 네가 여기에 있는 거야?! 아니, 그보다 괜찮은 거야?
lucius	-	아는 사이인 겁니까?
mare	-	운 좋게 즉사는 면했어…… 쿨럭. 별로 괜찮지는 않은데, 다행히, 죽기 전에 너와 이야기 정도는……
*	SE	Fall
blank	-	그렇게 말하고는 쓰러져 정신을 잃었다.
eugene	-	누가 이 녀석 좀 어떻게 해 봐! 빨리!!
ratice	-	……저만한 중상은 어쩔 방법이 없어요. 하다못해 도구나 약도 없고.
ratice	-	하하, 의원 노릇도 나쁜 짓을 할 때는 잘만 하다가 정작 필요할 때는 무능하다니.
ratice	-	나란 인간도 정말이지 구제불능이네요.
blank	-	그는 그렇게 말하며 완전히 혼이 빠져나간 표정으로 웃었다.
eugene	-	(젠장, 저쪽도 문제인데 지금은 이 녀석이 더 급해!)
luvericha	-	요, 요정의 신체 구조는 전혀 몰라요. 시도해볼 수는 있겠지만 잘못 재생했다간 그대로……
eren	-	쳇, 다들 비켜. 급하다며.
eugene	-	너, 할 수 있어?
eren	-	이 몸의 지식을 얕보지 마라. 이종족의 신체 기관쯤 모를 리가 없잖아.
blank	-	녀석은 나를 포함한 주변 사람들을 밀어내더니 손에 빛을 모으기 시작했다.
eugene	-	(……지금은 믿어보는 수밖에.)
*	FO
*	BG	Camp_Night
*	BGM	BGM_Sad
*	FI
blank	-	다행히 마레는 거짓말처럼 출혈을 멈추고 안정을 찾아서, 정신이 들 때까지 안쪽에 데려다 놓기로 했다.
eugene	-	(착잡하군.)
blank	-	저녁이 되도록 잠이 들지 않아서, 바깥에 나가 봄 문턱에 갓 들어선 밤의 찬바람을 느끼고 있었다.
blank	-	그러던 중 멀리서 익숙한 모습이 기지 바깥으로 나가려는 모습이 보였다.
ratice	-	(……)
eugene	-	(바깥은 위험할 텐데…….)
blank	-	초병에게 이야기하고 뒤를 따라갔다.
idwen	-	(후후, 유지인…… 정말로 나를 버리려고 그러는구나……?)
eugene	-	(그래, 마음대로 생각해라.)
blank	-	아까는 마레의 상태가 위급해서 신경쓸 겨를이 없었지만, 그때 본 얼굴은 마음이 완전히 꺾인 사람의 표정이었다.
*	FO
*	BG	Forest_Night
*	FI
blank	-	뒤에서 큰 소리로 불렀다.
*	SE	Walk
idwen	-	(유진. 아직 모르겠어? 도망쳐봤자 소용없다고. 너는, 평생을, 나에게……)
eugene	-	이봐! 괜찮은 거야?
ratice	-	……!!
blank	-	완전히 고요한 숲. 뒤에서 발소리가 계속 났을 텐데 전혀 몰랐던 건가?
ratice	-	무, 무슨 일이죠?
eugene	-	아니…… 그냥 걱정이 돼서 말이지.
ratice	-	후후, 저 같은 게 어찌되든 상관없잖아요?
eugene	-	……그건 네 잘못이 아냐. 네가 그 애들을 죽이려고 그렇게 한 것도 아니잖아.
ratice	-	결과적으로 죽게 만들었죠.
idwen	-	(아하하! 그래, 맞아! 너와 모험 같은 걸 떠나지 않았다면 그렇게 죽지 않았을 텐데. 그렇지?)
eugene	-	아냐! 아니라고!
ratice	-	……!
eugene	-	……큭, 제길.
blank	-	둘 중 누구와 대화하고 있는지조차 혼란스러웠다.
eugene	-	그래, 어쩌면 우리는 잘못했는지도 몰라. 하지만 그걸 만회하기 위해 지금까지 최선을 다했잖아. 안 그래?
idwen	-	(최선? 나와 했던 약속을 잊어버린 거야?)
idwen	-	(넌 그저 다른 사람을 찾아서 날 털어버리고 싶은 거잖아? 그렇지?)
ratice	-	아직 그걸론 한참 부족해요. 제가 완전히 속죄하기에는, 앞으로 훨씬……
blank	-	죄. 유니티 제국의 반인륜적 계획에 협력한 죄. 그리고 친구들을 뒤로한 채 혼자 살아남은 죄.
*	SE	Grr
blank	-	어디선가 낮게 으르렁대는 소리가 들려왔다.
eugene	-	아차, 이럴 수가.
blank	-	저주받은 유물. 이 방패는…… 주변의 괴수를 불러들인다고 했다. 
eugene	-	(말도 안 돼, 기지 주변인데 괴수가 남아있었다니!)
ratice	-	수가…… 많군요. 좋아요. 갑작스럽긴 하지만, 여기서 죽는다면 더 이상 속죄하지 않아도 되니까…….
eugene	-	정신 차려! 이런 데서 죽을 순 없어!
*	Battle	361
