Script#12-1			
*	BG	Prison
*	BGM	BGM_Prelude
*	Gray		
blank	-	<color=yellow>제국력 518년 1월 28일, 모나폴리 수용소</color>
aron	-	흥, 뭐냐. 내 처형식 날짜라도 잡혔나?
blank	-	포로는 그렇게 퉁명스러운 투로 물었지만, 눈밑은 퀭하게 시커멓고 독방 벽에 등을 기댄 채 반쯤 드러누운 상태였다.
grenev	-	(후후, 체념한 사람의 모습이군.)
blank	-	정복하는 즐거움이 없는 건 아쉽지만, 마음이 꺾인 상대는 쉬운 먹잇감이다.
grenev	-	거절할 수 없는 제안을 하지.
aron	-	제안? 지금 제안이라고 했나? 무엇이냐! 어서 말해 보…… 으윽.
blank	-	벌떡 일어나더니 제대로 걷지 못하고 쓰러졌다. 개처럼 기어와 쇠창살을 붙잡고 기대에 찬 얼굴을 들이미는 모습은 실로 가관.
grenev	-	그렇게 가까이 올 필요는 없어.^지금 당신 얼굴, 꿈에 나올 것 같은 몰골이라 기분 나쁘다고.
grenev	-	아무튼, 너희한테 빼앗은 반지에 수상한 신호가 잡혔는데 말이지.
aron	-	내용을 모르니 해독법을 내놓아라, 이 말이냐?
grenev	-	빨리 진행되니까 좋네. 대륙 표준 조합식으로는 의미없는 엉터리 문자열밖에 안 나온다고. 이거 암호지?
blank	-	놈의 꺼져가던 눈에 빛이 들어왔다.^분명 일생일대의 위기를 벗어날 기회를 궁리하고 있을 터.
aron	-	……말이 다르군. 제안이라고 해 놓고는 일방적인 질문이 아니냐.
grenev	-	눈치가 없네. 이런 상황에서는 당연히 당신 목숨이 대가로 걸린 거 아니겠어?
aron	-	직접 듣지 않고 넘어갔다가, 나중에 거짓말은 하지 않았다고 발뺌하면 곤란하니까 말이지.
blank	-	그는 한쪽 입꼬리만 끌어올리며 기묘한 표정으로 웃었다.
aron	-	그래서 나를 살려준다 치자. 그 다음은 어떻게 되지?
grenev	-	그 다음?
aron	-	평생을 이곳에서 하루종일 노역하며 비좁은 감옥에서 산다면 사양이다.
aron	-	귀족으로서 그런 치욕은 받아들일 수 없으니 차라리 죽음을 택하겠어.
blank	-	자기가 아는 정보의 대가가 목숨뿐이라면 부족하니 더 내놓으라는 뜻.^이 경우를 대비한 카드는 당연히 준비되어 있다.
grenev	-	(확실하게 구워삶으라는 뜻이겠지.)
grenev	-	석방은 물론. 그리고 그 정보가 반역자들을 붙잡는 데 기여한다면,^당신은 핀토스 가문의 새 대표가 될 거야.
aron	-	크하하하하하하하헙……! 쿨럭, 크, 허억.
blank	-	제딴에는 호탕하게 웃고 싶었던 것 같지만, 꼬라지가 말이 아닌지라 그냥 없어 보일 뿐이었다.
aron	-	아주 좋군. 붓과 종이를 가져오라고 해.
blank	-	말을 들어먹지 않는다면 물리력이라도 행사할 생각이었지만,^그는 조금의 망설임도 없이 그렇게 대답했다.
blank	-	편한 것도 좋지만, 좀 반항해주는 쪽도 나쁘지 않았을 것이다. 사람을 고통스럽게 만드는 방법이라면 어릴 때부터 온몸으로 훌륭하게 배웠으니까.
grenev	-	제안한 쪽에서 하기엔 뭐한 말이지만, 보장 없는 약속을 잘도 믿는군.
aron	-	보나마나 그 멍청한 년이 엉뚱한 짓을 꾸미다가 사고를 친 거겠지.
blank	-	그렇게 말하는 목소리에는 명백한 적의가 깃들어 있었다.
aron	-	폐하께서도 충직한 신하가 명문 귀족가의 대표직을 맡는 것이 심기가 편하시겠지…….
aron	-	나는 자애로우신 폐하를 믿는다. 그리하실 이유도 충분하다……^의심할 이유가 없지 않느냐.
grenev	-	(연기 실력은 형편없는데.)
blank	-	해독법을 적느라 고개를 약간 숙이고 있지만, 손이 떨리고 눈동자가 까닭 없이 이리저리 흔들리는 것은 훤히 보였다.
blank	-	내가 자신의 반응을 일일이 상부에 보고할 거라고 생각하고 있는 것이다.
grenev	-	(흐응, 일단은 목표 달성인가.)
blank	-	조금 가지고 노는 것도 재미있었겠지만, 괜히 원한을 샀다가 정말로 핀토스 대표가 돼버리면 귀찮아질 것 같아서 그만두었다.
*	FO		
*	BG	RockMountain_Snow
*	BGM	BGM_Normal
*	Colorful		
*	FI		
blank	-	<color=yellow>제국력 518년 2월 2일, 안톤, 텔루르 산</color>
grenev	-	후암, 졸려. 등산하는 취미는 없는데 이거 개고생이네.
blank	-	녀석들의 약속 장소를 알아낸 것은 불과 이틀 전. 무리한 일정으로 달리느라 약간 피곤한 느낌도 들었다.
blank	-	최대한 속도를 내기 위해 평소 함께하던 부하 요원들도 데려오지 못했고,^현지 군부대에서 신분을 밝힌 후 병력을 빌렸다.
grenev	-	몇 명이 있을지도 모르는데, 까놓고 말해서 지금까지에 비하면 이번 작전은 좀 어거지 같아.
grenev	-	(뭐, 어거지라도 크게 상관은 없지만.)
blank	-	자리에서 쫓겨나기 싫으면 어느 정도의 성과는 가져와야겠지만,^지금처럼 권한이 거의 없는 작전에서 실패하는 건 내 탓이 아니다.
grenev	-	(아아~ 어차피 병신 같은 작전인데, 그냥 적당히 안전한 자리에서 머리통이나 노려볼까.)
bianca	-	……정보가 맞다면 이 근방일 텐데. 설마 가짜로 가르쳐준 건 아니겠지?
darkenir	-	그럴 리는 없느니라. 신호를 모른 채 내놓은 해독법이 제대로 된 내용으로 나타났으니까.
darkenir	-	만약 나타나지 않는다면, 도망친 반역자들이 우리가 파악할 것까지 예상해서 가짜 신호를 보냈다는 가설이 맞을 터.
*	BGM	BGM_Tense	
grenev	-	오, 잠깐만. 뭔가 보여.
yeong	-	…….
blank	-	바위 위에서 눈을 감은 채 가부좌를 틀고 앉아 있는 인물은,^분명 연회 때 본 적이 있었다.
grenev	-	그때 그 시커먼 칼잡이. 혼자인 것 같은데?
darkenir	-	정해진 시간까지는 아직 여유가 있으니, 다 모이기 전인 것 같군.
bianca	yell	모이기 전에 기습해서 해치우자고!
grenev	-	흐응, 좋아.
blank	-	몸의 일부처럼 익숙한 저격총을 꺼내 자세를 잡았다.
darkenir	-	잠깐. 빗나갔을 때를 대비해서 우리도 같이 덮칠 준비를 할 때까지 기다리거라. 비앙카는 녀석이 도망칠 만한 방향에 덫을……
grenev	-	필요 없어. 내가 사냥할 땐 방해하지 마.
darkenir	-	칫, 저 상태면 말려도 소용없겠군.
bianca	-	자자, 좋게좋게 생각하자구. 언제 합류하러 올 지 모르니까 빨리 해치우는 것도 중요하잖아?
*	Disapp	All	
