Script#67
*	BG	MeetingRoom
*	BGM	BGM_Peace
*	Gray
reina_young	-	(……어라?)
blank	-	평소보다 꽤 낮아진 듯한 시선. 시야의 상당 부분을 멋진 한 폭의 풍경화 스케치가 가리고 있었다.
philia	-	자, 이건 밖에 있는 나무고. 저기 앉은 새도 한번 그려볼까?
blank	-	엄마가 흑연을 가볍게 슥슥 움직이자 순식간에 그림 속 생명이 하나 탄생했다.
reina_young	-	와! 나도 해 볼래!
philia	-	그럼 이쪽에 레이나가 그리고 싶은 거 그려볼까?
*	SE	Door
pascal	-	필리아! 레이나는 공부를 시켜야 하는데 또 같이 그림이나 그리고 있는 게냐? 에잉…….
philia	-	……아버지. 전 제 딸만큼은 저처럼 되지 않도록, 그냥 편안하고 행복하게 살게 해 주고 싶다고 여러 번 말씀드렸잖아요.
pascal	-	재능이 아깝지! 저 애는 잘 키우면 가문의 역사에서도 손꼽히는 마술사가 될 거라고!
philia	-	그런 소리는 델파이한테나 하세…… 콜록, 콜록.
reina_young	-	엄마? 괜찮아?
philia	-	그럼, 괜찮…… 우욱.
pascal	-	쯧. 좋은 혼처 다 놔두고 기껏 사설 의원 나부랭이를 사위랍시고 데려왔는데 건강도 저모양이고 말이야.
blank	-	할아버지! 다 했어요! 또 못난이한테 간 거에요?
pascal	-	오냐, 지금 갈 테니 기다리거라!
*	SE	Door
blank	-	할아버지는 헛구역질을 하는 엄마를 못마땅한 듯 쳐다보더니 더 이상 말하지 않고 나가 버렸다.
*	FO
*	BG	InCamp
*	BGM	BGM_Pintos
*	Colorful
*	FI
blank	-	<color=yellow>제국력 518년 3월 18일, 북부전선, 연방군 제2방어선 기지</color>
reina	-	……아, 그랬지.
blank	-	무리하게 주문을 급히 쓰다가 쓰러진 후, 의식은 줄곧 열에 들뜬 채 과거 이곳저곳을 규칙성도 없이 떠돌고 있다.
blank	-	시간축이 앞뒤로 마구 흔들리다 보니 현실에서 일어난 사건도 머릿속에서 제대로 정리되지 않는다. 열 때문인가.
reina	-	(기억을 더듬어 보자.)
blank	-	나를 빼고 공세를 펴기 위해 나갔지만 매복에 당했고, 그 다음에……
blank	-	그래, 어떻게든 다들 돌아오긴 했던가. 원군도 오고 있고……
*	SE	Door
curi	-	다 됐어요!
blank	-	손에는 탁한 빛깔의 액체가 든 투명한 병을 들고 있었다.
reina	-	(……그래.)
blank	-	결심은 섰다. 처음부터 정해진 결론이었지만 마음의 준비가 필요했을 뿐이다.
blank	-	실패할 가능성 따윈 아무래도 좋다. 주문을 쓸 수 없다면, 핀토스의 대표일 수 없다면, 그 시점에서 살아가는 의미는 없으니까.
blank	-	물론 온몸을 헤집는 듯한 그 기분은 다시는 맛보고 싶지 않지만, 가문의 대표로서 의무를 다하기 위해 필요하다면.
blank	-	지금보다 여리고 부족하던 시기에도 몇 년을 견뎠는데, 한순간을 버티지 못할 이유가 없다.
*	BGM	BGM_Urgent
reina	-	(……!!)
blank	-	걸쭉한 액체가 목에 걸리기라도 한 것처럼 숨이 막혔다.
blank	-	몸에는 피와 에테르 대신 수많은 칼날이 흐르는 것처럼, 자신은 그 칼날에 닿은 바람주머니처럼 큰 소리를 내며 사방팔방으로 터져나갈 것처럼.
blank	-	후계자 시절, 에테르를 더 이상 받아들일 수 없는 지경에서 억지로 밀어넣던 때가 있었다. 마력을 빼내기 위한 과정과 목적은 정반대지만, 느낌만은 크게 다르지 않았다.
blank	-	……
blank	-	시간이 얼마나 흘렀는지 짐작조차 할 수 없게 되었을 무렵. 온몸을 찌르던 감각이 서서히 잦아들었다.
blank	-	그와 함께 의식이 다시 한 번 멀어져 갔다.
*	FO
*	BG	Camp
*	BGM	BGM_Haskell
*	FI
yucrrem	-	지원부대로부터 신호가 잡히기 시작했습니다.
karldrich	-	좋아, 가만히 숨 죽이고 처박혀 있기도 지겨웠는데 잘 됐군!
yucrrem	-	아직 신무기를 양산할 수는 없는 모양이더군요. 대부분의 다른 부대는 여전히 재래식 무장이라 어떻게든 상대하고 있다고 합니다.
staff	-	정부에서도 후방에 있던 병력을 앞쪽에 집결시켜 공세로 전환했습니다. 이대로는 차례차례 뚫릴 뿐이니까요.
json	-	그건 다행이지만, 양쪽에서 찔러 뚫으려면 시간이 빠듯하겠군요.
lenien	-	전술과 작전은 시간과의 싸움이지!
yeong	-	공격 목표는 어디입니까?
staff	-	길게 늘어선 적의 중간 기지 중 하나를 빼앗도록 하죠. 그곳에서 시간을 끌고 버틸 수 있다면, 안쪽의 적은 그대로 고사할 겁니다.
luvericha	-	……항복을 받아낼 수 있다면 더 좋겠죠.
blank	-	몸 상태는 괜찮다. 리니안이나 에렌과 가벼운 시합도 해 봤고, 가벼운 주문은 문제 없다.
reina	-	내일 동틀녘에 바로 출발하죠.
*	Battle	341
