Script#64
*	BG	InCamp
*	BGM	BGM_Solve
blank	-	수인족의 전령을 만나 기지까지는 무사히 돌아왔다.
eren	-	(다른 녀석들은 없군. 아직 돌아오는 중이거나, 아니면……)
blank	-	죽어서 돌아오지 못하게 됐거나.
staff	-	어떻게 됐습니까? 장군께서는 어디 계시죠?
eren	-	(장군? 그 사람도 행방불명인가. 엉망진창이군.)
karldrich	-	……젠장, 매복이 있었소. 우리가 올 걸 뻔히 알고 준비해둔 건가.
blank	-	그는 숨을 크게 내쉬더니 낮게 잠긴 목소리로 마지막 대책을 내놓았다.
staff	-	그렇다면 무장을 해제하고 항복하는 것을 진지하게 고려해봐야겠군요.
lenien	-	항복이라고요?!
staff	-	거의 전력을 쏟아부은 공격은 완전히 실패했습니다. 물자도 없죠. 지고 돌아왔으니 사기도 바닥.
lenien	-	하지만 지금 항복하면……!
staff	-	질 것을 뻔히 알고도 부하들에게 사지로 뛰어들라고 명령하란 말입니까? 그건 윗사람으로서 할 짓이 아니죠.
lenien	-	…….
staff	-	내일까지 장군께서 돌아오지 않으면, 제가 권한을 접수하고 항복을 명령할 겁니다. 그렇게 아세요.
eren	-	(도망칠 길을 알아봐 둬야겠군.)
blank	-	출정할 때와 돌아올 때 주변 지리는 봐 뒀다. 오늘 밤에 식량 창고에 숨어들어서 쉽게 운반할 수 있을 만큼은 빼내두도록 할까.
staff	-	아니면 현실적인 계책을 내놓아 보시렵니까?
kashasty	-	그치만, 항복해도 우린 처형당하고 말 거예요…….
blank	-	안 그래도 초상집같던 분위기는 울음 섞인 목소리에 완전히 곤두박질쳤다.
yucrrem	-	아직…… 아직, 포기하기엔 이릅니다.
karldrich	-	오, 뭔가 방법이 있어?!
blank	-	그는 결연한 목소리로 말을 이었다.
yucrrem	-	연방의 원군이 다음 주 중으로 도착할 겁니다. 또한 플레이아데스에서 제국의 눈을 피해 비밀리에 육성한 정예부대도 이쪽으로 이동하고 있죠.
lenien	-	잠깐만요. 그쪽은 제국과의 관계 때문에 직접 개입하기는 곤란하다고 들었던 것 같은데?
blank	-	마침 잘 물어봐줬다. 이것저것 설명하기도 귀찮고, 이런 자리에서는 잘 모르는 꼬마처럼 가만히 있는 게 편하니까.
yucrrem	-	본국은 이번 독립전쟁에 국운을 걸었습니다. 한 번 그들에게 이빨을 드러냈을 때 숨통을 끊지 못한다면 이쪽이 멸망하는 것은 당연한 수순.
yucrrem	-	대신관께서는 앞으로 최선을 다해 지원하겠다고 말씀하셨습니다.
staff	-	……적군의 배치가 길쭉해졌으니, 한 점에 전력을 집중해서 중간을 끊으면 역으로 그쪽을 고립되게 만들 수 있겠군요.
staff	-	우선 기지 근처에 조난당한 아군이 있을지도 모르니 수색을 명령하죠.
curi	-	그럼, 마지막 재료도 들어왔으니 저는 약물을 마저 연구해 볼게요.
kashasty	-	저는 수색을 도울게요!
*	SE	Door
flamel	-	그럴 필요는 없을 것 같군.
blank	-	그는 조용히 막사의 문을 닫고 자리에 앉으며 말했다.
flamel	-	자네들 일행이 모두 돌아왔네. 가벼운 부상은 있지만 치료 중일세.
curi	-	정말요?! 다, 다행이네요. 걱정했는데…….
blank	-	그렇게 말하고는, 소매로 눈가를 닦으며 웃었다.
eren	-	(……진심으로 즐거워 보이는군.)
blank	-	아니, 부러워할 필요는 없겠지.
blank	-	그것이 고결한 자의 숙명이니까…… 그렇겠지?
*	Script	Scene#33-1
