Script#45

*	BG	InCamp
*	BGM	BGM_Prelude

blank	-	<color=yellow>제국력 518년 3월 4일, 유니티 제국 국경수비대, 지휘관실
blank	-	제대로 세공되지 않아 투박하게 생긴 수정이 놓여 있었다. 사람이 양 팔을 써서 간신히 들고 다닐 만한 크기로.
commander	-	이번 전쟁의 핵심이 될 신무기입니다.
noel	-	(이것이 바로 그…….)
blank	-	전날 정기 통신에서 받은 임무의 내용은 "전방의 제국군과 협력하여 개전 작전을 수행할 것".
blank	-	수많은 인명과 고통만큼 무거워야 할 '전쟁'이라는 단어. 정보기관과 군 수뇌부에서는 너무 많이 쓰인 나머지 그 무게를 잃었다.
darkenir	-	강력한 은총이 느껴지도다.
bianca	-	그야 당연하지. 저만한 크기인데.
darkneir	-	아니, 그 크기를 감안한 것보다도 특별히 강대하다. 본래 있어야 할 것보다 몇 배는.
commander	-	과연, 바로 알아보시는군요.
blank	-	자연계에 존재하는 수정의 에테르 농도는 일정하다. 즉, 저장량은 그 크기에 비례한다. 그런데 눈앞의 물건은 그 제약을 깨버린 것이다.
grenev	-	흐음, 그래서 그게 어떤 의미인지 저는 잘 모르겠는뎁쇼.
blank	-	그러자 옆에서 가만히 앉아 듣고만 있던 보좌관이 이야기를 시작했다.
aide	-	서로 다른 공간에 저장된 에테르는 하나의 주문에 사용할 수 없습니다. 즉, 하나의 주문이 낼 수 있는 최대의 위력은 한 곳에 저장된 에테르의 양만큼입니다.
aide	-	그런데 지금은 하나의 수정에 저장할 수 있는 에테르의 양이 늘어난 겁니다.
arcadia	-	더 강력한 주문을 발동시킬 수 있다, 라는 의미겠지.
sepia	-	그렇다면 힘으로 밀어붙이는 전술이 주가 되겠군.
commander	-	화력전. 전투 개시와 동시에 최대 위력의 마법 폭격으로 적 진지를 초토화한 후, 보병대가 친위국의 도움을 받아 전진하여 점령한다는 계획이죠.
bianca	-	크으~! 연방의 어리석은 개돼지들에게 유니티 제국의 기술력을 과시할 수 있겠군요! 훌륭합니다, 장군!
noel	-	(그런 게 가능하다면, 훨씬 좋은 사용법이 얼마든지 있었을 텐데…….)
blank	-	이 기술은 전쟁에만 쓰일 수 있는 것이 아니다. 어떤 주문이라도 기존에 불가능했던 수준으로 증폭할 수 있다면 할 수 있는 일은 무궁무진하다.
blank	-	하지만 세계의 흐름을 마음대로 뒤바꿀 방법은 없다.
noel	-	(차라리 잘 된 일일지도.)
blank	-	주신께서 다른 신을 용납하지 않듯, 세계는 여러 통치자를 인정하지 않는다. 통치 단위가 갈라져 있는 상황에서 전쟁은 필연.
blank	-	피할 수 없는 전쟁이라면, 지리하게 밀고 당기며 늘어지는 것보다 압도적인 격차로 빠르게 끝내는 것이 서로에게 적은 피해를 남길 것이다.
blank	-	……그렇게 믿어야만, 마음이 꺾이지 않고 이 자리에서 소임을 다할 수 있다.
noel	-	장군, 작전 개시는 언제입니까?

*	FO
*	BG	RockMountain
*	BGM	Epic_Monarch
*	FI

blank	-	<color=yellow>제국력 518년 3월 5일, 유니티 제국 국경수비대, 평화유지선 근방
*	SE	Bomb
blank	-	역사에 기록될 만한 날, 굉음과 함께 평화유지선이라는 단어는 그 의미를 잃었다.
*	SE	Fire
*	SE	BattleCry
blank	-	삶과 죽음이 뒤섞이는 장소를 향해 스스로 내달리며, 두려움을 얼버무리기 위해 함성소리를 내지르며 달려가는 군세를 뒤에서 바라보고 있었다.
noel	-	(주신이여, 이렇게 험한 곳까지 따라와 죽음을 맞을 불쌍한 이들의 혼을 거두어 주시옵소서.)
blank	-	전투의 승패와 상관없이 확실한 사실은 누군가가 죽는다는 것이다. 전쟁이란 그런 것이니까.
noel	-	출동한다.
grenev	-	크크. 한바탕 날뛰러 가자고!
darkenir	-	본인도 최선을 다하겠소.
bianca	-	역시 너도 중요한 때가 되니 막 가슴이 벅차오르고 그러는구나?
darkenir	-	……뭐, 그런 것으로 해 두겠노라.
sepia	-	드디어 이 날이 왔군요. 우리에게는 작은 한 걸음이지만, 유니티 제국에게는 영광을 되찾을 위대한 도약일 겁니다.
arcadia	-	…….
blank	-	그는 자신의 대원들을 모아 놓고 엄숙하게 선언하는 세피아를 별 말 없이 바라보았다.
noel	-	(작전에서 문제를 일으킨 적은 없으니, 괜찮겠지.)
blank	-	객관적으로 볼 때 이 싸움에서 승리할 것은 거의 자명한 일이었다.
blank	-	오히려 아군보다는 더 큰 피해를 입을 적군이 안타까웠다. 그들도 하나가 된 세상에서는 결국 품어야 할 백성일진대.
noel	-	(이것도 대의를 위한 소의 희생일 것이다. 그들의 억울함은 천상의 법정에서, 주신께서 굽어살피실 터.)
blank	-	이 순간, 나아가기 위해 필요한 것은 믿음이었다.

*	Battle	231
