Script#74
*	BG	Grassland
*	BGM	BGM_Solve
sepia	-	수인?
grenev	-	뭐야, 적이 늘었어? 새로운 상대?
darkenir	-	이건 적의 계책이 틀림없습니다! 플레이아데스는 유니티의 동맹이 아닙니까!
darkenir	-	우리의 눈을 돌리고 동맹을 이간질하려는 술책입니다! 자바 연방에도 스텔라리엔의 혈통이야 얼마든지 있지 않습니까!
blank	-	그는 생각지도 못한 사태에 열변을 토했다.
noel	-	물론 당장 결론을 내릴 수는 없겠지.
darkenir	-	하시면……?
noel	-	지휘 체계에 따라 이 정보는 상급자에게 올라간다. 폐하께서 판단하실 일.
darkenir	-	하, 하지만 폐하께서는……!
blank	-	명백히 당황한 기색이다.
sepia	-	(……그런가.)
blank	-	황제 폐하께서는 의심이 지나치고 성정이 급하다, 그런 말들을 퍼뜨리며 그분의 판단력에 대해 의심을 갖는 자들이 있다고는 들었다.
blank	-	하지만 우리 조직의 내부에도 있을 줄이야. 역시 외부 출신은 어쩔 수 없나.
blank	-	아무리 그래도 그런 문제를 공개적으로 제기할 수는 없겠지.
bianca	-	왜, 무슨 문제라도 있어?
darkenir	-	……아니, 별 것 아니다.
darkenir	-	개인적으로 플레이아데스의 대신관에게 서신을 보내 상황을 파악할 테니, 노엘 님께는 조만간 보안 검토를 신청하도록 하죠.
noel	-	그리하도록.
arcadia	-	…….
blank	-	슬쩍 곁눈질해 봤지만 그는 이제 맡은 일 외에 거의 발언하지 않는다.
sepia	-	(……신경 쓰이잖아.)
blank	-	진정한 나? 진정한 나라는 건 뭐지?
blank	-	머리가 복잡해졌다.
*	Script	Scene#38-1
