Script#75
*	BG	Grassland
*	BGM	BGM_Normal
blank	-	<color=yellow>제국력 518년 3월 21일, 자바 연방 남부</color>
json	-	요정 포로의 말에 의하면 적의 본대는 우리 대신 반대쪽을 치러 갔다는 말인데…… 아직까지 특이사항은 발견되지 않는군요.
json	-	제국 소속이던 인물인데, 신빙성은 충분합니까?
eugene	-	내가 보증하지. 적어도 나한테는 거짓말을 할 녀석이 아니야.
json	-	(……대체 무슨 근거로 그걸 믿는다는 거지?)
yuccrem	-	지원군과의 정기 교신이 끊겼다는 정황증거에는 부합하니까요.
lucius	-	교신이 되지 않는 상황에서 무작정 기다리기보다는 나가서 합류를 시도하는 게 낫겠지.
*	SE	PamaLight
reina	-	잠깐……!
*	BGM	BGM_Urgent
*	SE	Bomb
blank	-	순간적으로 끼어들어서, 측면 먼 거리에서 날아온 포격을 가까스로 막아냈다.
curi	-	괜찮아요?!
reina	-	……별 거 아냐. 빨리 발견해서 다행이었지.
sepia	-	전군, 포위망을 전개!
sylvie	-	다른 건 상관없으니 목표부터 우선해서 공격해! 생사는 상관없다!
json	-	(두 번째 기회. 이번에야말로…….)
eichmann	-	저…… 연구부장님, 죄송합니다만 이곳의 지휘 권한은 집행관인 저희에게 있으니 지금은 믿고 기다려 주시면……
*	SE	Clap
blank	-	그는 말을 끝내기도 전에 뺨을 얻어맞았다.
sylvie	-	입 닥쳐! 감히 누구한테 훈계질을 하는 거야?!
json	-	(……나한테는 그나마 잘 대해준 편이었군.)
blank	-	쓴웃음을 지으며 한숨을 내쉬었다.
sylvie	-	지난번에 너희가 지휘해서 어떻게 됐는지 벌써 잊어버렸어? 별다른 전과도 못 거두고 애꿎은 기갑만 잔뜩 부숴먹었잖아!
sepia	-	연구부장님, 지휘관을 그 부대 앞에서 야단치시면 부대에 기강이 서질 않습니다.
sepia	-	그리고 에히만 집행관의 말대로 이곳의 지휘관은 접니다. 적이 이 근처를 지날 것이라는 예측도 실제로 적중했죠.
sylvie	-	……너, 아주 건방지구나?
json	-	(권세를 등에 업고 마음껏 날뛰고 계시는군. 하지만 여기서는 그 오만 때문에 파멸할 거다.)
blank	-	무기를 쥔 손에 힘이 들어갔다.
json	-	다들, 등 부분을 보면 연결부가 있을 테니 그쪽을 노리세요. 거기가 약점이니까.
kashasty	-	네? 그걸 어떻게……
json	-	설명할 시간은 없어요!
*	Battle	381
