Script#15-2		
*	BG	Forest_Fire
*	BGM	BGM_Sad
stellarien	-	악랄한 인간 놈들! 숲을 깡그리 태워서까지 우리를 멸해야만 직성이 풀리겠단 말이냐!
blank	-	완전히 전세가 기운 상황에서도, 그들은 내게 피해가 가지 않게 저항하고 있었다. 분명 내가 동족임을 의식하고 있을 터.
blank	-	그러나 별의 일족에 속한 자들이 말썽을 부린다면 우리 전체의 인식이 나빠지는 건 피할 수 없다.
*	SE	EtherMissile
stellarien	-	크헉! 숨이 쉬어지질 않…….
blank	-	그들은 민족반역자와 다름없다. 플레이아데스의 입장을 제국에 대변하는 나로서는 그들의 사정을 봐줄 수 없었다.
noel	-	진압은 거의 끝났군.
noel	-	……자리를 수습한 후 사상자를 파악하여 보고하도록.
bianca	-	넵! ……자! 비앙카 조, 빨리 움직여!
darkenir	-	살아남은 자들을 모두 연행해라. 본부에서 친히 심문할 것이다.
stellarien	-	아니……! 이건 말이 다르지 않습니까!
darkenir	-	음? 누가 이 몸이 뭔가 편들어줄 거라고 헛소리를 하던가?^안됐군. 너희가 속았다.
blank	-	미세하게 떨리는 목소리로 애써 평정을 가장한다.^겉에서 티가 나지만 않으면 괜찮을 것이다…….
stellarien	-	하지만 그렇게 말한 건 바로……!
blank	-	적으로 만난 나를 신경쓸 정도로,^그들이 일족을 그리워하는 마음은 컸을 것이다.
sepia	-	무릇 짐승이면 주제를 알고 얌전히 막일이라도 하는 것이 나았을 터.^너희의 파멸은 스스로가 자초한 일이다.
blank	-	강제로 타향에 끌려와 노예가 된 그들의 먼 조상부터,^차별과 멸시로 몇 대에 걸쳐 쌓인 한은 결코 가벼운 것이 아니리라.
darkenir	-	(내 어찌 그 심정을 모르겠느냐. 저들은 고귀한 혈통이며 협력자인 이 몸에게조차 면전에서 비웃지 않을 뿐 충분히 멸시하는데.)
blank	-	동족들이 피를 흘리며 고통스러워하는 모습은 마치 우리의 역사와도 같았다.
darkenir	-	(이런 곳에서 너희가 어떤 삶을 살아갔을지, 미루어 짐작하는 것조차 실례가 되겠지. 허나.)
*	SE	Gun
blank	-	망설이면 안 된다. 냉혹하고도 고독한 한 마리 늑대가 되어야만 한다.
darkenir	-	본래 무의미한 죽음으로 끝났을 그대들의 행동은, 오히려 이 몸의 손으로 진압되었기에 민족을 위한 희생이 된 것이다. 기뻐하라.
arcadia	-	…….
darkenir	-	(너희의 희생은 우리 민족이 인간들과 동등한 인격체로 대우받는 발판이 될 것이다.)
blank	-	이국에서 고통받으며 살다가 간 이름 모를 동족에게,^짧은 묵념으로 조의를 표하는 것이 마지막 대화가 되고 말았다.
*	FO	
*	BG	Dark
*	BGM	BGM_Prelude
*	FI	
blank	-	<color=yellow>제국력 518년 2월 11일, 친위국 정보부 취조실</color>
darkenir	-	목적이 뭔가?
blank	-	나는 붙잡은 스텔라리엔 포로들의 동족이니 자백을 받아내기 쉬울 거라고 둘러대어 직접 심문할 기회를 얻었다.
blank	-	이 자들이 만약 본국을 위험하게 만들 수 있는 정보를 지니고 있다면…….
blank	-	본국의 입장을 지켜내기 위해서는,^내가 먼저 밝혀내서 남들 모르게 은폐해야 한다.
stellarienPrisoner	-	아아, 대신관이시여, 당신은 이런 상황까지 예견하셨단 말입니까.
darkenir	-	형님이? 대체 무엇을 들은 것이냐?!
blank	-	사슬에 사지가 묶인 포로는 잠시 눈을 감았다가 떴다.
stellarienPrisoner	-	대신관의 증표를 지닌 전령이,^붙잡히거든 달케니르 님께 이 말을 전달해 달라고 했습니다.
stellarienPrisoner	-	“해방 전쟁은 임박했다”, 라고.
darkenir	-	…….
stellarienPrisoner	-	놈들의 심장부에 우리 일족 중 가장 깊이 침투해 있는 당신만이 할 수 있는 일이 반드시 있을 것입니다.
stellarienPrisoner	-	제 희생을 헛되게 하지 말아주십시오.
darkenir	-	……알겠다.
*	Era	
