Script#76
*	BG	Dark
*	BGM	BGM_Prelude
*	Gray
blank	-	<color=yellow>제국력 510년 ?월 ?일, 친위국 연구부 지하실</color>
json	-	이, 이럴 수가.
tien	-	연구부에서 생체실험을, 그것도 강제로 납치해서 훈련시키던 미성년자들을 대상으로 하고 있었다는 것…… 진짜였군요.
json	-	젠장, 어떻게 해야…….
blank	-	형님이나 누님은 이미 다 알고 있었을 것이다. 내가 반대한들 콧등으로도 듣지 않을 게 확실하다.
tien	-	우리가 이 사실을 알았다는 게 드러나는 것만으로도 위험합니다. 서투른 폭로는 파멸을 불러올 뿐이겠죠.
json	-	그렇군요.
tien	-	이 설계도를 보면…… 여기가 약점이군요. 회로를 연결해서 인간의 마력이 직접 공급되도록 하는 부분.
tien	-	저기를 끊으면 움직임이 꽤 느려지겠네요.
json	-	하지만 그걸 지금 알아 봤자……
tien	-	알아두면 언젠가 쓸모가 있을지도 모르죠. 우리가 이 비극을 막지 못했을 때의 일이지만.
*	FO
*	BG	Grassland
*	BGM	BGM_Urgent
*	Colorful
*	FI
json	-	(……당신이 옳았군.)
sylvie	-	너 이 자식, 대체 그걸 어디서 알아낸 거야!
json	-	말해봤자 소용없지 않나?
sepia	-	아군의 약점이 노출됐군. 후퇴! 후퇴한다!
sylvie	-	잡히기만 해 봐, 죽여버릴 테니까!
deus	-	무리해서 쫓지 말게. 지난번처럼 함정에 빠지면 곤란해지니까.
*	Script	Scene#39-1
