Script#17-1		
*	BG	PartyRoom
*	BGM	BGM_Normal
blank	-	<color=yellow>제국력 518년 2월 14일, 성도 칸티움, 교단 본부</color>
triana	-	(레이나 님…….)
blank	-	저주받은 몸. 이 손으로 누나를 죽였고, 그런 나를 거둬 준 레이나 님마저 파멸시키고 말았다. 내게 목표를 주는 사람은 이내 사라지고 만다.
blank	-	바로 엊그제도 정신을 잃고 모두를 위험에 빠뜨렸다. 
*	SE	Whisper
triana	-	(역시 나는 그 죄 때문에 저주받은 거겠지.)
fireSpirit	-	(저주라니, 무슨 그런 섭섭한 소릴. 넌 특별한 힘을 얻은 거라고.)
blank	-	치안국 놈들에게 붙잡힌 것까지는 계획대로였다. 반역자를 처단하기 위해서라면 어떻게든 이 저주받은 몸을 죽일 방법을 찾아내 줄 테니까.
blank	-	그런데 갑자기 집행관이라는 자가 배신하고, 정신을 차리고 보니 하스켈 인간들을 따라가다가 어떻게든 레이나 님을 만나긴 했지만…….
missionary	-	자! 구호품은 다 실었고! 식량 칸은 어디 있는 거야?
blank	-	멀리서 들떠 있는 사람들이 부산스럽게 떠날 준비를 하는 소리가 들려왔다.
triana	-	(나와 함께하는 사람은 누구든 불행해질 뿐이야.)
blank	-	그러므로 같이 갈 자격 따윈 없다. 더 이상 다른 사람들을 곤란하게 만들고 싶지 않으니까, 여기서 사라져야 해.
triana	-	(사라지자. 아무도 모르는 곳으로……)
*	SE	Walk
*	MovingFade	0.6
*	BG	City_Night
*	BGM	BGM_Tense
*	FI	
blank	-	교단 바깥은 수도사들과 사제, 무장한 신도들이 에워싸고 있었다.
triana	-	이, 이건……?
missionary	-	뭐, 뭐야. 어째서 혼자 먼저 나온 것이냐?!
*	BGM	BGM_Urgent
*	SE	Bomb
monk	-	어찌 되었든 이단의 무리! 해치우세! 이대로 돌입합시다!
missionary	-	잠깐, 아직 다 모이지 않았는데……!
triana	-	(이단? 우리가 숨어든 걸 알고 있었다고?!)
*	SE	Run
blank	-	빨리 결단하지 못해서 또다시 레이나 님이 위험에 처했다고 후회할 틈도 없이 수도사가 가장 먼저 달려들었다.
*	SE	Run
reina	shout	무슨 일이야?!
ratice	-	들켰군요! 이렇게 된 이상 강행돌파하죠! 당장 성도를 벗어나야 합니다!
*	Battle	171
