Script#51

*	BG	Forest
*	BGM	BGM_Urgent

blank	-	<color=yellow>제국력 518년 3월 7일, 자바 연방 공화국, 서부 산악지대, 제국군 점령지</color>
darkenir	-	저항군 말입니까?
noel	-	이미 주요 거점은 점령했으니 민병대와 마찰은 만들지 않을 생각이었지만, 저쪽에서 먼저 공격해 왔다는군.
bianca	-	살려 주겠다는데 굳이 싸움을 걸면 어쩔 수 없지!
sepia	-	적진에서 대담한 짓을 벌이는군요.
noel	-	전쟁에서 이긴다고 끝이 아니다. 그들도 결국 새로운 대제국에서 품어야 할 국민.
noel	-	되도록 피해를 줄이는 선에서 소극적으로 응전하도록 지시했지만, 보급대를 공격하니 더 이상 내버려둘 수 없다.
darkenir	-	물자 없이는 싸울 수 없고, 불리한 쪽에서는 머릿수를 줄이기보다 보급을 치는 것이 상책. 병법의 기본을 아는 자로다.
blank	-	이미 유니티 제국은 승리를 기정사실로 두고, 원활한 통치를 위해 민간인을 상대로 한 전쟁 범죄를 엄격히 통제하고 있다.
blank	-	그럼에도 불구하고 그들이 공격해 온다면 그 동기가 될 수 있는 것은 하나뿐.
darkenir	-	(……그대들도 제 생명을 초개처럼 불살라 던져버릴 만큼 조국을 아끼고 있더란 말인가?)
blank	-	알고 있다. 자바 연방도 과거에 욕심을 채우기 위해 플레이아데스를 괴롭힌 원수 중 하나.
darkenir	-	(너희가 그리 행동했으니, 마찬가지로 내가 조국을 위해 너희를 해치더라도 불평하지는 못할 게다.)
blank	-	각오는 섰다.

*	Battle	261
