Script#41

*	BG	Forest
*	BGM	BGM_Urgent
*	Gray

blank	-	<color=yellow>제국력 507년, 유니티 제국, 모나폴리 외곽 숲</color>
blank	-	안 돼요!!
*	SE	Pierce
blank	-	짧은 다리로 죽을 힘을 다해 뛰어서 거리를 좁힌 후, 정신을 집중하자 독가시가 있는 식물이 빠르게 돋아나 인간의 손을 찔렀다.
eichmann	???	아앗! 쓰읍…… 이 자식이?!
blank	-	끌고 가던 손이 떨어졌지만, 아이린은 그 자리에 주저앉아 일어서지 못했다.
*	SE	Fall
eichmann	???	어딜 달려들어, 미개한 원시인 새끼가!
blank	-	윽!
blank	-	발에 걷어차이자 시야가 한 바퀴 돌았다. 토할 것처럼 어지럽다.
blank	-	……!!
blank	-	입이 막혀 말도 못 하고 두려움과 안타까움에 질린 채 젖은 눈으로 이쪽을 바라보는 아이린.
blank	-	그러나 한 마리 벌레처럼 무력한 몸으로 할 수 있는 건 아무것도 없었다.
blank	-	아이, 린을…… 돌려……
eichmann	-	너 같은 미개종은 국가에 헌신할 자격도 없으니까 꺼져. 계속 쫓아오면 죽인다.

*	FO
*	BG	Dark
*	BGM	None
*	Colorful
*	FI

blank	-	<color=yellow>제국력 518년 3월 1일, 국경지대 프론티, 유니티 제국군 사령부 개인실</color>
blank	-	……씨.

*	FO
*	BG	InCamp
*	BGM	BGM_Peace
*	FI

arcadia	-	……핫.
blank	-	그리운 목소리에 눈을 떴다. 아니, 저절로 뜨게 되었다는 표현이 더 적절할 것이다.
blank	-	누워서 올려다보는 시선 바로 앞에는, 선 채로 허리를 숙여 한심하다는 눈초리로 내려다보는 시선이 있었다. 마주쳤다.
sepia	-	겨우 깼군요. 자기관리는 스스로 하는 것이니 남의 수면주기에 대해서까지 논할 생각은 없지만……
blank	-	깨어났을 때 반사적으로 몸을 일으켰다면 머리를 부딪쳤을 정도로 가깝다.
blank	-	여기에, 눈앞에 있다. 다시는 잃지 않을 것이다. 그러기 위해 지금까지 힘을 키웠으니까.
blank	-	그런 감격에, 무심코 팔이 움직여 끌어안았다. 
sepia	-	꺄읏?!
blank	-	아이린은 예상치 못했는지 평소답지 않은 비명을 지르며 힘이 빠져 침대에 엎어졌다. 더 이상 얼굴이 보이지 않았지만 전혀 두렵지 않다.
blank	-	얼굴이 보이지 않을 정도로 가깝기 때문이라는 것을, 옷 너머로 느껴지는 심장의 고동이 이 순간에도 증명하고 있으니까.
*	BGM	BGM_Normal
sepia	-	……요정에게 신체 구조상 성별이 없다는 것은 알고 있습니다만.
blank	-	평소 대검으로 단련된 강한 악력으로 팔을 떼어내더니 몸을 일으켰다.
blank	-	아아, 다시 평소의 굳은 표정이군. 순간의 행복한 꿈은 끝이다.
sepia	-	그렇다고 마음대로 하셔도 되는 건 아닌 것 같군요. 비슷한 일이 생기면 다음 번에는 추행 혐의로 징계위원회에 출석해야 할 겁니다.
blank	-	그랬다. 소중한 친구는, 함께하던 어릴 적의 기억을 모두 잃었다는 사실을 잠시 잊어버리고 말았다.
*	SE	Door
sepia	-	……아. 용건을 잊고 가버릴 뻔했군요.
blank	-	그는 문을 열고 나가려다 말고 말을 이었다.
sepia	-	오후에 집행관 오찬이 있는 건 잊지 않도록 하시죠.

*	FO
*	BG	MeetingRoom
*	BGM	BGM_Peace
*	FI

darkenir	-	그럼, 모나폴리로 돌아가지 않는 겁니까?
noel	-	한동안 다음 명령이 있을 때까지 근처에 머물면서 평소에는 자율, 가까운 곳에서 지원 요청이 들어오면 수행하라고 하시는군.
blank	-	그 말에 그레네브는 먹던 고기 완자를 꿀꺽 삼키고는 음흉하게 웃었다.
grenev	-	흐~음, 평소에 그렇게 굴리던 우리를 기약 없이 이런 곳에 짱박아두고 대기시킨다……? 느낌이 오지 않나요, 이거?
grenev	-	왜, 있잖아요. 저 앞으로 조금만 가면 국경선이고. 모나드 본체뿐만 아니라 무기까지 확보했겠다, 조건은 완벽하죠?
noel	-	……섣부른 추측은 금물이다.
blank	-	목표를 처단하는 게 일상이어야 할 집행부장은 사제 출신이랍시고 죽이는 걸 꽤나 꺼린다. 명령이 떨어지면 잘 듣긴 하지만.
blank	-	그레네브 저건 저것대로 제정신이 아니라서 그런 상관을 은근히 놀려먹는 걸 즐긴다.
bianca	-	흠흠. 그나저나 지원 요청은 들어왔습니까?
blank	-	보다 못한 비앙카가 적당히 끼어들어 화제를 돌린다. 옛날에 무슨 연줄이 있었는지 부장을 진심으로 따르는 것 같다.
noel	-	북부의 산악지대를 요새화하는 작업이 시공 중인데, 그쪽 요정 부족의 저항 때문에 애를 먹고 있나 보더군.
blank	-	요정인가. 딱히 상관은 없다. 내 부족도 멸망했는데, 다른 부족이 또 하나 스러진들 대단한 일도 아니다. 하지만.
sepia	-	그 근처에 서식한다면 바위나 금속과 관련된 힘을 쓰겠군요.
blank	-	'거주'도 아닌 '서식'. 너조차도, 나를 너희 '인간'보다 열등한 생물로 바라보고 있는 걸까?
noel	-	자세한 내용은 현지에서 전달하겠다더군.
arcadia	-	……알겠습니다.

*	Battle	211
