Script#60
*	BG	Forest
*	BGM	BGM_Urgent

triana	-	(……!)
spirit_plant	-	흐름이 강렬하게 뭉쳐 있는 것이 느껴지는군.
blank	-	어느 새 숲의 깊숙한 곳까지 딸려 들어온 건가. 적들이 빠져 있다는 사실은 알고 있지만, 이건 뭔가 잘못됐다는 불길함이 등줄기를 타고 흐르던 순간.
noel	-	다음 단계를 실행하라!
*	BG	Forest_Fire
*	SE	Bomb
*	SE	Fire
blank	-	그 말과 동시에 거대한 폭음이 울리며 주변에서 숨 막히는 열기가 피어올랐다.
blank	-	그리고 보이지 않는 곳에서 끈질긴 추적자들의 목소리가 들려왔다.
bianca	-	그 동안 쥐새끼처럼 잘도 도망쳐 다녔지! 오늘로 끝이야!
sepia	-	제국의 백성 된 자로서 위대하신 모나드 님과 황실을 능멸한 죄. 그리고 그들에게 동조하여 이적행위를 한 죄는 죽음으로 갚게 될 것이다!
deus	-	흥, 모나드라고? 제 주변 사람조차 제대로 못 챙겨서 어리석은 꼴을 당한 녀석인데 뭐가 그리 대단하다고.
commander	-	놓치지 마라!
*	SE	BattleCry
blank	-	적은 모든 방향을 포위한 채 빠져나가려는 연방군을 남김없이 처단하고 있었다.
karldrich	-	젠장! 포로의 정보가 잘못됐다고?!
lucius	-	흩어지죠. 제가 적들의 시선을 끌겠습니다.
deus	-	어리석은 소리 말게! 자네가 놈들에게 당하면 어떻게 되는지 잊었단 말인가!
lucius	-	달리 방법이 없습니다. 저는 놈들이 선호하는 표적인 만큼 다른 사람들이라도 살아 갈 가능성은 높아질 겁니다.
triana	-	저, 저도!

*	FO
*	BG	Camp
*	Gray
*	FI

reina	-	안 돼----------------!!!!!!!!!!

*	FO
*	BG	Forest_Fire
*	Colorful
*	FI

blank	-	또다시, 아무것도 하지 않아서 모든 것을 잃을 수는 없다.
triana	-	저도, 같이 갈게요. 오래 버티는 거라면!
deus	-	그렇다면 몇 갈래로 나뉘는 게 낫겠군. 시간이 없으니 빨리 결정하세.
*	SE	Bomb
blank	-	그러는 동안에도 포성은 계속해서 들려오고 있었다.

*	Script	Scene#31-1
