Script#62
*	BG	Grassland
*	BGM	BGM_Solve
deus	-	(가소로운 미물들이 감히 귀찮게 굴다니.)
blank	-	어릴 때, 개미집을 나뭇가지로 헤집고 물을 부었던 추억이 있다. 그럴 때면 개미들은 물 위에 뜬 채 발버둥치곤 했다.
blank	-	모두 죽여버리는 건 왠지 가엾다는 생각이 들어 한 마리씩 뭍으로 옮겨 주었다.
blank	-	기준은 단지 눈에 띄는 대로. 녀석들을 죽이는 것도, 살리는 것도 이 손에 달렸다. 다른 존재를 지배한다는 쾌감이 온 몸을 내달렸다.
deus	-	(지금도, 그 때와 비슷한 상황인가.)
json	-	큭, 간신히 빠져나왔나.
ratice	-	무슨 일어난 거지? 날씨가 뒤바뀌고 재해가 일어나다니…….
deus	-	아마도 신의 도움이 아니겠나.
eugene	-	당신, 신 같은 건 안 믿을 줄 알았는데 의외로군.
blank	-	물론 미물들이 망상으로 빚어낸 신 따위는 믿지 않는다.
blank	-	하지만, 나 자신이 바로 신이 될 테니까.
deus	-	(큭, 역시 힘을 지나치게 썼더니 어지럽군.)
blank	-	그나저나 레이나라고 했던가? 핀토스 녀석의 후계자가 고작 그 정도 해내고 몸이 망가져버리는 건가?
blank	-	감히 그 실력으로 최강의 마술사라 칭하다니 가소롭군.
triana	-	어쨌든 연방군 부대를 찾아서 돌아가야겠군요.
blank	-	기다려라, 너희의 신께서 못난 인류를 구원해줄지니.
deus	-	그래, 꽤나 피곤한 여정이 되겠어.
*	Script	Scene#32-1
