Script#65
*	BG	Forest
*	BGM	BGM_Urgent
blank	-	<color=yellow>제국력 518년 3월 16일, 북부전선, 제국군 점령지역</color>
grenev	-	흐흐, 사냥을 시작하지.
*	SE	Dagdak
blank	-	이번 임무는 숲을 누비며 흩어진 적들을 찾아내는 것이다.
sepia	-	놈들은 예측할 수 없는 기묘한 술수를 부릴 수단을 보유하고 있습니다. 패잔병이라고 방심하지 마세요.
agent	-	전방에 적군 발견!
soldier	-	항복! 항복합니다! 제발 목숨만은 살려주세요!
*	SE	Gun
soldier	-	으히악!
blank	-	적당히 머리 위로 지나가도록 쐈을 뿐인데 놀라 자빠져나갔다.
grenev	-	에이씨, 재미없는 놈들.
blank	-	보이는 족족 무기를 내던지고 저항은커녕 도망조차 치려 들지를 않으니 도저히 쏴 죽일 핑계가 생기질 않았다.
grenev	-	(저런 잡것들은 해치워봤자 별로 즐겁지도 않지만.)
noel	-	…….
blank	-	상관이라는 작자는 내 쪽을 힐끗 쳐다보더니 실제로 쏴 맞히지 않은 것을 확인하고는 별 일 없었다는 듯 고개를 돌렸다.
grenev	-	(참 나, 어차피 윗대가리들은 군법이고 나발이고 꼴리는 대로 하는데 왜 나만 마음대로 못 하는 거야?)
bianca	-	적장! 적장을 찾았다!
commander	-	제기랄! 여기까지 쫓아오다니!
grenev	-	(……방금 그 목소리.)
blank	-	어딘가 굉장히 익숙한, 남자의 가느다란 목소리. 듣는 순간 목덜미부터 싸늘한 한기가 등줄기를 타고 온몸을 흐르며 소름이 돋았다.
grenev	-	(뭐, 뭐지?)
darkenir	-	갑자기 왜 그러느냐. 무슨 문제라도 있는 게냐?
grenev	-	아…… 아니, 별 거 아냐.
blank	-	내 귀에 들리는 내 목소리조차 떨리고 있었다. 바보라도 안 믿겠군.
darkenir	-	흐음…… 네가 그리 말한다면 내가 당장 해줄 것은 없다만. 전장에서는 집중하거라.
arcadia	-	…….
noel	-	적장을 포획하라! 중요한 정보가 있을 수 있으니 되도록 치명상은 피하도록!
sepia	-	집행부 제1부대! 돌격!
commander	-	싸워! 버텨라! 내가 원군을 데려올 때까지 최대한 자리를 지켜라!
blank	-	숲 속으로 도망치며 그렇게 외치던 그 얼굴을 보는 순간, 방금 그 느낌의 정체를 깨달았다.
grenev	-	(아하.)
blank	-	이건 평생 다시는 오지 않을 기회.
blank	-	저놈은 이 자리에서 내 손으로 죽여야 한다. 반드시.
*	Battle	331
